Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
782.0,1715939428.6856117,1,-1.3589859008789062e-05,1715939428.6856413,1.9073486328125e-06
794.0,1715939428.7357497,1,-1.1444091796875e-05,1715939428.7357798,2.384185791015625e-06
780.0,1715939428.7857757,1,-1.52587890625e-05,1715939428.7858074,2.384185791015625e-06
781.0,1715939428.836129,1,-1.5020370483398438e-05,1715939428.8361623,2.384185791015625e-06
770.0,1715939428.886235,1,-1.5497207641601562e-05,1715939428.8862681,2.6226043701171875e-06
775.0,1715939428.936433,1,-1.6450881958007812e-05,1715939428.9364972,2.1457672119140625e-06
764.0,1715939428.986493,1,-1.621246337890625e-05,1715939428.9865277,2.384185791015625e-06
765.0,1715939429.0380018,1,-1.33514404296875e-05,1715939429.038031,2.1457672119140625e-06
759.0,1715939429.0881617,1,-1.0251998901367188e-05,1715939429.0881932,2.1457672119140625e-06
757.0,1715939429.1382375,1,-1.0013580322265625e-05,1715939429.138261,1.9073486328125e-06
745.0,1715939429.1884277,1,-1.0728836059570312e-05,1715939429.1884582,2.1457672119140625e-06
746.0,1715939429.2386496,1,-1.0251998901367188e-05,1715939429.2386734,1.9073486328125e-06
733.0,1715939429.2887406,1,-1.0013580322265625e-05,1715939429.2887638,1.6689300537109375e-06
734.0,1715939429.3389316,1,-9.298324584960938e-06,1715939429.3389542,1.9073486328125e-06
718.0,1715939429.3892064,1,-9.775161743164062e-06,1715939429.3892298,1.9073486328125e-06
720.0,1715939429.439359,1,-1.1682510375976562e-05,1715939429.439384,3.337860107421875e-06
709.0,1715939429.489571,1,-1.1920928955078125e-05,1715939429.4895966,2.1457672119140625e-06
709.0,1715939429.5396316,1,-9.775161743164062e-06,1715939429.5396574,2.1457672119140625e-06
696.0,1715939429.589726,1,-1.1682510375976562e-05,1715939429.589751,2.1457672119140625e-06
697.0,1715939429.6400652,1,-1.0013580322265625e-05,1715939429.6400912,1.6689300537109375e-06
680.0,1715939429.6913342,1,-1.0967254638671875e-05,1715939429.6913636,1.9073486328125e-06
675.0,1715939429.7415643,1,-9.775161743164062e-06,1715939429.7415903,1.9073486328125e-06
663.0,1715939429.7917235,1,-1.0728836059570312e-05,1715939429.7917476,1.9073486328125e-06
659.0,1715939429.8419054,1,-1.1205673217773438e-05,1715939429.84193,2.1457672119140625e-06
647.0,1715939429.8920953,1,-9.5367431640625e-06,1715939429.8921216,1.9073486328125e-06
638.0,1715939429.9422686,1,-1.1682510375976562e-05,1715939429.9422932,1.9073486328125e-06
623.0,1715939429.9923844,1,-1.1444091796875e-05,1715939429.992409,1.9073486328125e-06
617.0,1715939430.0425205,1,-1.1444091796875e-05,1715939430.0425448,2.1457672119140625e-06
610.0,1715939430.0925937,1,-9.775161743164062e-06,1715939430.0926178,1.6689300537109375e-06
609.0,1715939430.1427815,1,-1.1920928955078125e-05,1715939430.1428087,1.9073486328125e-06
597.0,1715939430.192845,1,-1.0251998901367188e-05,1715939430.192872,1.6689300537109375e-06
594.0,1715939430.2443466,1,-1.239776611328125e-05,1715939430.2443814,2.384185791015625e-06
588.0,1715939430.2943375,1,-1.1920928955078125e-05,1715939430.2943628,1.9073486328125e-06
583.0,1715939430.3445437,1,-1.2159347534179688e-05,1715939430.3445778,2.1457672119140625e-06
569.0,1715939430.3947616,1,-9.5367431640625e-06,1715939430.394787,2.1457672119140625e-06
562.0,1715939430.445044,1,-9.775161743164062e-06,1715939430.4450703,1.9073486328125e-06
557.0,1715939430.4950879,1,-1.1682510375976562e-05,1715939430.4951131,2.6226043701171875e-06
552.0,1715939430.5452664,1,-1.0728836059570312e-05,1715939430.5452907,1.9073486328125e-06
541.0,1715939430.5953288,1,-1.2636184692382812e-05,1715939430.5953605,1.430511474609375e-06
537.0,1715939430.6455595,1,-9.775161743164062e-06,1715939430.6455867,1.6689300537109375e-06
528.0,1715939430.6957362,1,-1.1444091796875e-05,1715939430.6957612,2.6226043701171875e-06
524.0,1715939430.7459083,1,-9.5367431640625e-06,1715939430.745934,2.1457672119140625e-06
517.0,1715939430.7972207,1,-1.0967254638671875e-05,1715939430.7972448,2.6226043701171875e-06
514.0,1715939430.8473809,1,-1.1920928955078125e-05,1715939430.8474066,1.9073486328125e-06
507.0,1715939430.8975098,1,-9.775161743164062e-06,1715939430.897535,1.6689300537109375e-06
512.0,1715939430.9478,1,-1.1444091796875e-05,1715939430.9478247,1.9073486328125e-06
500.0,1715939430.997989,1,-9.775161743164062e-06,1715939430.998014,1.6689300537109375e-06
503.0,1715939431.0481918,1,-1.0013580322265625e-05,1715939431.048218,1.9073486328125e-06
499.0,1715939431.0982022,1,-1.1444091796875e-05,1715939431.0982282,1.9073486328125e-06
501.0,1715939431.1484416,1,-1.0251998901367188e-05,1715939431.1484668,1.9073486328125e-06
494.0,1715939431.1984737,1,-1.0967254638671875e-05,1715939431.1985,1.6689300537109375e-06
501.0,1715939431.2486904,1,-1.0967254638671875e-05,1715939431.2487164,1.6689300537109375e-06
504.0,1715939431.298738,1,-9.775161743164062e-06,1715939431.2987642,1.9073486328125e-06
503.0,1715939431.349042,1,-1.1444091796875e-05,1715939431.3490686,1.6689300537109375e-06
507.0,1715939431.4005196,1,-9.059906005859375e-06,1715939431.4005442,2.1457672119140625e-06
513.0,1715939431.4506772,1,-1.0967254638671875e-05,1715939431.4507017,1.6689300537109375e-06
507.0,1715939431.500773,1,-9.5367431640625e-06,1715939431.500799,1.9073486328125e-06
