Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
674.0,1715940596.0678632,1,-1.1682510375976562e-05,1715940596.0678926,2.384185791015625e-06
679.0,1715940596.1208787,1,-1.1920928955078125e-05,1715940596.1209128,2.384185791015625e-06
677.0,1715940596.1676102,1,-1.52587890625e-05,1715940596.1676428,2.384185791015625e-06
677.0,1715940596.21766,1,-1.430511474609375e-05,1715940596.2176921,2.1457672119140625e-06
669.0,1715940596.2678237,1,-1.430511474609375e-05,1715940596.267855,9.059906005859375e-06
665.0,1715940596.3192675,1,-1.430511474609375e-05,1715940596.3192985,2.6226043701171875e-06
659.0,1715940596.3693392,1,-1.52587890625e-05,1715940596.3693714,2.384185791015625e-06
664.0,1715940596.4195905,1,-2.0503997802734375e-05,1715940596.4196281,2.1457672119140625e-06
654.0,1715940596.4696596,1,-9.775161743164062e-06,1715940596.4696817,1.9073486328125e-06
655.0,1715940596.5198023,1,-8.344650268554688e-06,1715940596.5198262,1.9073486328125e-06
647.0,1715940596.5699286,1,-9.775161743164062e-06,1715940596.5699506,1.9073486328125e-06
638.0,1715940596.6201422,1,-1.0251998901367188e-05,1715940596.6201656,2.1457672119140625e-06
616.0,1715940596.6701655,1,-8.58306884765625e-06,1715940596.6701894,1.6689300537109375e-06
590.0,1715940596.7204516,1,-8.821487426757812e-06,1715940596.720476,1.6689300537109375e-06
582.0,1715940596.7704062,1,-1.049041748046875e-05,1715940596.770429,1.9073486328125e-06
570.0,1715940596.821812,1,-1.0251998901367188e-05,1715940596.8218348,2.6226043701171875e-06
565.0,1715940596.8719094,1,-1.049041748046875e-05,1715940596.8719323,1.9073486328125e-06
563.0,1715940596.9217489,1,-4.291534423828125e-06,1715940596.9217625,9.5367431640625e-07
551.0,1715940596.9718568,1,-5.245208740234375e-06,1715940596.9718852,9.5367431640625e-07
542.0,1715940597.0219946,1,-6.67572021484375e-06,1715940597.022009,7.152557373046875e-07
539.0,1715940597.0721388,1,-4.5299530029296875e-06,1715940597.0721502,7.152557373046875e-07
531.0,1715940597.122581,1,-8.106231689453125e-06,1715940597.122602,1.9073486328125e-06
523.0,1715940597.172665,1,-8.58306884765625e-06,1715940597.172686,2.1457672119140625e-06
516.0,1715940597.222918,1,-9.059906005859375e-06,1715940597.2229402,1.9073486328125e-06
514.0,1715940597.274288,1,-9.775161743164062e-06,1715940597.274311,1.9073486328125e-06
509.0,1715940597.3244815,1,-8.58306884765625e-06,1715940597.3245046,1.430511474609375e-06
496.0,1715940597.3745446,1,-1.0251998901367188e-05,1715940597.3745668,1.9073486328125e-06
495.0,1715940597.4248147,1,-8.58306884765625e-06,1715940597.4248374,1.9073486328125e-06
484.0,1715940597.474941,1,-9.775161743164062e-06,1715940597.4749632,1.9073486328125e-06
483.0,1715940597.52511,1,-1.0013580322265625e-05,1715940597.5251327,1.6689300537109375e-06
474.0,1715940597.5752876,1,-9.059906005859375e-06,1715940597.57531,1.9073486328125e-06
468.0,1715940597.625592,1,-1.0013580322265625e-05,1715940597.625615,1.6689300537109375e-06
462.0,1715940597.6756585,1,-9.775161743164062e-06,1715940597.675681,1.6689300537109375e-06
459.0,1715940597.725818,1,-8.821487426757812e-06,1715940597.7258425,1.9073486328125e-06
452.0,1715940597.7761626,1,-8.344650268554688e-06,1715940597.7761846,3.337860107421875e-06
447.0,1715940597.8263397,1,-9.775161743164062e-06,1715940597.8263624,1.9073486328125e-06
447.0,1715940597.8764656,1,-8.344650268554688e-06,1715940597.8764894,1.9073486328125e-06
437.0,1715940597.9266045,1,-9.5367431640625e-06,1715940597.926626,1.9073486328125e-06
434.0,1715940597.9779,1,-8.106231689453125e-06,1715940597.9779248,2.1457672119140625e-06
427.0,1715940598.0282044,1,-1.0013580322265625e-05,1715940598.0282269,1.6689300537109375e-06
429.0,1715940598.0781803,1,-8.344650268554688e-06,1715940598.078204,1.6689300537109375e-06
426.0,1715940598.1284015,1,-8.106231689453125e-06,1715940598.1284254,1.9073486328125e-06
424.0,1715940598.1784465,1,-8.106231689453125e-06,1715940598.1784697,1.6689300537109375e-06
429.0,1715940598.228557,1,-1.0251998901367188e-05,1715940598.2285802,2.1457672119140625e-06
