Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
641.0,1715940538.7137659,1,-1.33514404296875e-05,1715940538.7137938,2.1457672119140625e-06
633.0,1715940538.7639055,1,-1.239776611328125e-05,1715940538.7639356,1.9073486328125e-06
621.0,1715940538.8135927,1,-1.33514404296875e-05,1715940538.813622,2.1457672119140625e-06
613.0,1715940538.8637457,1,-1.52587890625e-05,1715940538.8637774,1.9073486328125e-06
596.0,1715940538.9137938,1,-1.33514404296875e-05,1715940538.9138224,2.1457672119140625e-06
598.0,1715940538.9641035,1,-1.4543533325195312e-05,1715940538.9641337,1.9073486328125e-06
582.0,1715940539.0140822,1,-1.4781951904296875e-05,1715940539.0141127,2.1457672119140625e-06
575.0,1715940539.0644343,1,-1.430511474609375e-05,1715940539.0644631,1.9073486328125e-06
545.0,1715940539.1144624,1,-9.059906005859375e-06,1715940539.1144876,1.6689300537109375e-06
545.0,1715940539.1658823,1,-1.1205673217773438e-05,1715940539.1659062,1.6689300537109375e-06
527.0,1715940539.2160788,1,-9.775161743164062e-06,1715940539.216104,1.6689300537109375e-06
530.0,1715940539.2661262,1,-9.298324584960938e-06,1715940539.2661483,1.9073486328125e-06
525.0,1715940539.3163075,1,-1.049041748046875e-05,1715940539.31633,1.9073486328125e-06
517.0,1715940539.366334,1,-1.0251998901367188e-05,1715940539.3663554,1.9073486328125e-06
510.0,1715940539.416594,1,-9.059906005859375e-06,1715940539.4166176,2.1457672119140625e-06
506.0,1715940539.4668434,1,-9.059906005859375e-06,1715940539.4668665,1.6689300537109375e-06
498.0,1715940539.516968,1,-1.0728836059570312e-05,1715940539.5169907,1.9073486328125e-06
493.0,1715940539.5671132,1,-8.58306884765625e-06,1715940539.5671358,1.6689300537109375e-06
478.0,1715940539.6171792,1,-9.5367431640625e-06,1715940539.6172032,1.9073486328125e-06
466.0,1715940539.6673737,1,-1.0967254638671875e-05,1715940539.6673958,1.9073486328125e-06
458.0,1715940539.718689,1,-1.049041748046875e-05,1715940539.7187114,1.9073486328125e-06
451.0,1715940539.7688115,1,-8.821487426757812e-06,1715940539.7688353,1.6689300537109375e-06
443.0,1715940539.8191273,1,-1.9073486328125e-05,1715940539.8191605,1.9073486328125e-06
439.0,1715940539.8693452,1,-9.298324584960938e-06,1715940539.869369,2.1457672119140625e-06
430.0,1715940539.9194567,1,-1.049041748046875e-05,1715940539.9194796,1.430511474609375e-06
427.0,1715940539.9696422,1,-8.821487426757812e-06,1715940539.9696655,2.1457672119140625e-06
423.0,1715940540.0196626,1,-9.298324584960938e-06,1715940540.0196853,1.6689300537109375e-06
420.0,1715940540.0698378,1,-1.0728836059570312e-05,1715940540.0698597,1.9073486328125e-06
416.0,1715940540.119944,1,-1.1682510375976562e-05,1715940540.120024,1.9073486328125e-06
419.0,1715940540.1701438,1,-8.58306884765625e-06,1715940540.1701663,1.9073486328125e-06
426.0,1715940540.2202935,1,-8.821487426757812e-06,1715940540.2203166,1.9073486328125e-06
420.0,1715940540.2716362,1,-1.0728836059570312e-05,1715940540.2716584,2.1457672119140625e-06
424.0,1715940540.321718,1,-1.049041748046875e-05,1715940540.3217406,1.430511474609375e-06
427.0,1715940540.3718576,1,-9.5367431640625e-06,1715940540.3718793,2.1457672119140625e-06
429.0,1715940540.4219427,1,-8.821487426757812e-06,1715940540.4219658,1.6689300537109375e-06
434.0,1715940540.4721835,1,-1.1205673217773438e-05,1715940540.4722066,1.9073486328125e-06
437.0,1715940540.5223093,1,-8.58306884765625e-06,1715940540.522332,1.430511474609375e-06
442.0,1715940540.5726774,1,-9.298324584960938e-06,1715940540.572698,2.1457672119140625e-06
448.0,1715940540.6226728,1,-9.059906005859375e-06,1715940540.6226935,1.9073486328125e-06
453.0,1715940540.6728237,1,-9.059906005859375e-06,1715940540.6728442,1.6689300537109375e-06
454.0,1715940540.7229428,1,-8.58306884765625e-06,1715940540.722964,1.9073486328125e-06
462.0,1715940540.7741845,1,-6.9141387939453125e-06,1715940540.7742023,1.6689300537109375e-06
468.0,1715940540.824313,1,-7.152557373046875e-06,1715940540.82433,1.1920928955078125e-06
480.0,1715940540.874506,1,-9.298324584960938e-06,1715940540.8745258,1.1920928955078125e-06
484.0,1715940540.9245675,1,-8.821487426757812e-06,1715940540.9245865,1.430511474609375e-06
493.0,1715940540.974703,1,-8.106231689453125e-06,1715940540.9747205,1.430511474609375e-06
502.0,1715940541.0249357,1,-9.5367431640625e-06,1715940541.0249543,1.430511474609375e-06
509.0,1715940541.075079,1,-6.198883056640625e-06,1715940541.075096,1.1920928955078125e-06
515.0,1715940541.125206,1,-8.58306884765625e-06,1715940541.1252244,1.430511474609375e-06
525.0,1715940541.175326,1,-6.9141387939453125e-06,1715940541.175344,1.1920928955078125e-06
