Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
528.0,1715940746.5654416,1,-1.9788742065429688e-05,1715940746.5654776,2.384185791015625e-06
510.0,1715940746.6156728,1,-1.2159347534179688e-05,1715940746.6157005,2.1457672119140625e-06
499.0,1715940746.6656916,1,-1.5497207641601562e-05,1715940746.6657224,2.6226043701171875e-06
493.0,1715940746.7158277,1,-1.52587890625e-05,1715940746.7158585,2.384185791015625e-06
483.0,1715940746.7659123,1,-1.3113021850585938e-05,1715940746.7659428,2.384185791015625e-06
481.0,1715940746.8169713,1,-7.62939453125e-06,1715940746.8169887,9.5367431640625e-07
473.0,1715940746.8670774,1,-9.5367431640625e-06,1715940746.8670952,1.1920928955078125e-06
462.0,1715940746.9175463,1,-1.1920928955078125e-05,1715940746.9175756,2.384185791015625e-06
460.0,1715940746.96766,1,-1.0967254638671875e-05,1715940746.9676828,1.9073486328125e-06
455.0,1715940747.0178204,1,-1.6927719116210938e-05,1715940747.0178492,1.9073486328125e-06
447.0,1715940747.0678632,1,-8.821487426757812e-06,1715940747.0678864,2.1457672119140625e-06
431.0,1715940747.1180315,1,-9.059906005859375e-06,1715940747.1180553,2.1457672119140625e-06
427.0,1715940747.1685696,1,-1.0728836059570312e-05,1715940747.1685915,2.1457672119140625e-06
426.0,1715940747.2196324,1,-1.049041748046875e-05,1715940747.2196577,1.6689300537109375e-06
418.0,1715940747.2687309,1,-9.059906005859375e-06,1715940747.2687557,1.9073486328125e-06
434.0,1715940747.320666,1,-9.5367431640625e-06,1715940747.3206892,1.6689300537109375e-06
415.0,1715940747.3727844,1,-1.1205673217773438e-05,1715940747.372808,1.6689300537109375e-06
413.0,1715940747.4194305,1,-9.775161743164062e-06,1715940747.419461,2.1457672119140625e-06
398.0,1715940747.4695754,1,-9.5367431640625e-06,1715940747.4696043,2.384185791015625e-06
391.0,1715940747.5209725,1,-1.0967254638671875e-05,1715940747.5209951,1.6689300537109375e-06
385.0,1715940747.5711455,1,-9.298324584960938e-06,1715940747.5711696,1.6689300537109375e-06
392.0,1715940747.6213126,1,-8.821487426757812e-06,1715940747.621343,2.1457672119140625e-06
385.0,1715940747.6714025,1,-1.1205673217773438e-05,1715940747.6714258,1.6689300537109375e-06
395.0,1715940747.7217343,1,-9.059906005859375e-06,1715940747.721756,1.6689300537109375e-06
387.0,1715940747.7717943,1,-8.821487426757812e-06,1715940747.7718194,1.9073486328125e-06
391.0,1715940747.8219662,1,-8.821487426757812e-06,1715940747.8219867,1.9073486328125e-06
388.0,1715940747.8720818,1,-9.059906005859375e-06,1715940747.8721025,1.9073486328125e-06
398.0,1715940747.9221804,1,-8.821487426757812e-06,1715940747.9222012,1.6689300537109375e-06
393.0,1715940747.9723024,1,-8.821487426757812e-06,1715940747.9723232,1.6689300537109375e-06
394.0,1715940748.023699,1,-1.0251998901367188e-05,1715940748.0237212,1.430511474609375e-06
396.0,1715940748.07391,1,-9.059906005859375e-06,1715940748.0739343,1.9073486328125e-06
403.0,1715940748.124272,1,-9.298324584960938e-06,1715940748.1242955,1.6689300537109375e-06
405.0,1715940748.1742883,1,-9.059906005859375e-06,1715940748.1743116,1.9073486328125e-06
414.0,1715940748.2245317,1,-1.0728836059570312e-05,1715940748.2245543,1.9073486328125e-06
415.0,1715940748.2745657,1,-9.298324584960938e-06,1715940748.2745943,1.9073486328125e-06
424.0,1715940748.3247309,1,-1.0728836059570312e-05,1715940748.324753,2.1457672119140625e-06
427.0,1715940748.374784,1,-1.0967254638671875e-05,1715940748.3748062,2.1457672119140625e-06
433.0,1715940748.424958,1,-9.5367431640625e-06,1715940748.4249814,1.6689300537109375e-06
434.0,1715940748.475157,1,-9.298324584960938e-06,1715940748.475181,1.6689300537109375e-06
440.0,1715940748.5253189,1,-3.910064697265625e-05,1715940748.5253727,1.9073486328125e-06
447.0,1715940748.5754125,1,-1.0967254638671875e-05,1715940748.575435,2.1457672119140625e-06
