Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
548.0,1715940730.2287982,1,-1.3113021850585938e-05,1715940730.2288256,2.384185791015625e-06
547.0,1715940730.2789612,1,-1.2636184692382812e-05,1715940730.2789917,2.384185791015625e-06
535.0,1715940730.3289015,1,-1.430511474609375e-05,1715940730.3289328,2.86102294921875e-06
529.0,1715940730.3803763,1,-1.52587890625e-05,1715940730.3804092,2.6226043701171875e-06
520.0,1715940730.430383,1,-1.430511474609375e-05,1715940730.4304144,2.384185791015625e-06
520.0,1715940730.4806077,1,-1.430511474609375e-05,1715940730.4806395,2.86102294921875e-06
508.0,1715940730.5306716,1,-1.3113021850585938e-05,1715940730.5307045,2.6226043701171875e-06
509.0,1715940730.580783,1,-1.33514404296875e-05,1715940730.580812,2.6226043701171875e-06
506.0,1715940730.6308742,1,-9.059906005859375e-06,1715940730.6309001,2.384185791015625e-06
522.0,1715940730.6810467,1,-1.0013580322265625e-05,1715940730.6810703,2.6226043701171875e-06
514.0,1715940730.7312157,1,-1.0013580322265625e-05,1715940730.7312384,2.1457672119140625e-06
517.0,1715940730.7813962,1,-1.049041748046875e-05,1715940730.7814195,2.384185791015625e-06
514.0,1715940730.831488,1,-9.059906005859375e-06,1715940730.8315117,2.384185791015625e-06
508.0,1715940730.8829215,1,-8.821487426757812e-06,1715940730.882946,2.1457672119140625e-06
495.0,1715940730.9330254,1,-9.5367431640625e-06,1715940730.93305,2.1457672119140625e-06
492.0,1715940730.983303,1,-9.5367431640625e-06,1715940730.9833286,1.9073486328125e-06
479.0,1715940731.0334735,1,-8.821487426757812e-06,1715940731.0334976,2.384185791015625e-06
469.0,1715940731.083686,1,-8.58306884765625e-06,1715940731.08371,2.1457672119140625e-06
464.0,1715940731.1337392,1,-9.5367431640625e-06,1715940731.1337645,2.384185791015625e-06
454.0,1715940731.184137,1,-8.58306884765625e-06,1715940731.1841621,1.9073486328125e-06
451.0,1715940731.234114,1,-1.0251998901367188e-05,1715940731.2341373,2.384185791015625e-06
438.0,1715940731.2843618,1,-1.0013580322265625e-05,1715940731.2843852,2.1457672119140625e-06
428.0,1715940731.3345256,1,-1.0251998901367188e-05,1715940731.3345492,2.384185791015625e-06
418.0,1715940731.3846798,1,-9.059906005859375e-06,1715940731.3847115,1.9073486328125e-06
417.0,1715940731.4347625,1,-1.049041748046875e-05,1715940731.4347863,2.1457672119140625e-06
406.0,1715940731.4861631,1,-1.049041748046875e-05,1715940731.4861867,2.384185791015625e-06
402.0,1715940731.536292,1,-1.0251998901367188e-05,1715940731.5363154,2.1457672119140625e-06
399.0,1715940731.586428,1,-9.059906005859375e-06,1715940731.5864573,2.384185791015625e-06
401.0,1715940731.6367075,1,-1.0251998901367188e-05,1715940731.636731,1.9073486328125e-06
389.0,1715940731.6867244,1,-1.0013580322265625e-05,1715940731.6867478,2.1457672119140625e-06
392.0,1715940731.7367175,1,-9.059906005859375e-06,1715940731.7367427,2.1457672119140625e-06
386.0,1715940731.7870498,1,-1.0967254638671875e-05,1715940731.7870831,2.1457672119140625e-06
392.0,1715940731.837113,1,-1.0251998901367188e-05,1715940731.837136,2.1457672119140625e-06
391.0,1715940731.8872573,1,-1.0013580322265625e-05,1715940731.8872807,1.9073486328125e-06
395.0,1715940731.9373322,1,-1.049041748046875e-05,1715940731.9373639,2.1457672119140625e-06
394.0,1715940731.9875135,1,-8.58306884765625e-06,1715940731.987537,2.1457672119140625e-06
395.0,1715940732.038968,1,-8.58306884765625e-06,1715940732.0389893,2.1457672119140625e-06
405.0,1715940732.0880992,1,-8.344650268554688e-06,1715940732.0881228,2.384185791015625e-06
407.0,1715940732.13949,1,-9.059906005859375e-06,1715940732.1395123,2.1457672119140625e-06
415.0,1715940732.1895812,1,-8.58306884765625e-06,1715940732.1896029,2.384185791015625e-06
414.0,1715940732.2396948,1,-8.58306884765625e-06,1715940732.2397165,2.1457672119140625e-06
425.0,1715940732.2899706,1,-9.298324584960938e-06,1715940732.2899928,2.1457672119140625e-06
429.0,1715940732.3401203,1,-9.298324584960938e-06,1715940732.3401423,2.1457672119140625e-06
436.0,1715940732.3902009,1,-8.344650268554688e-06,1715940732.3902218,2.384185791015625e-06
431.0,1715940732.4404912,1,-1.0013580322265625e-05,1715940732.4405148,3.337860107421875e-06
443.0,1715940732.4906242,1,-1.0251998901367188e-05,1715940732.4906478,2.86102294921875e-06
450.0,1715940732.540768,1,-1.0251998901367188e-05,1715940732.5407917,2.1457672119140625e-06
455.0,1715940732.5905867,1,-4.76837158203125e-06,1715940732.5906005,7.152557373046875e-07
467.0,1715940732.6419184,1,-8.821487426757812e-06,1715940732.641936,1.1920928955078125e-06
471.0,1715940732.6921017,1,-5.0067901611328125e-06,1715940732.6921136,2.1457672119140625e-06
474.0,1715940732.742169,1,-5.0067901611328125e-06,1715940732.7421825,9.5367431640625e-07
480.0,1715940732.792663,1,-1.52587890625e-05,1715940732.7926927,2.1457672119140625e-06
485.0,1715940732.8427587,1,-8.821487426757812e-06,1715940732.8427835,2.1457672119140625e-06
496.0,1715940732.8930326,1,-1.049041748046875e-05,1715940732.8930562,2.384185791015625e-06
498.0,1715940732.9431024,1,-1.0251998901367188e-05,1715940732.9431255,2.384185791015625e-06
511.0,1715940732.9932766,1,-9.059906005859375e-06,1715940732.9933095,2.1457672119140625e-06
514.0,1715940733.0433855,1,-1.049041748046875e-05,1715940733.0434093,2.1457672119140625e-06
525.0,1715940733.093524,1,-8.58306884765625e-06,1715940733.0935485,2.384185791015625e-06
524.0,1715940733.1437225,1,-8.58306884765625e-06,1715940733.1437452,2.1457672119140625e-06
532.0,1715940733.194016,1,-9.775161743164062e-06,1715940733.194038,2.1457672119140625e-06
535.0,1715940733.2441823,1,-1.049041748046875e-05,1715940733.2442055,2.1457672119140625e-06
541.0,1715940733.2955353,1,-1.0013580322265625e-05,1715940733.295559,3.0994415283203125e-06
547.0,1715940733.3457465,1,-1.0251998901367188e-05,1715940733.3457706,1.9073486328125e-06
559.0,1715940733.396066,1,-1.0728836059570312e-05,1715940733.3960903,2.1457672119140625e-06
560.0,1715940733.446104,1,-8.821487426757812e-06,1715940733.4461288,2.384185791015625e-06
570.0,1715940733.4963133,1,-1.430511474609375e-05,1715940733.4963412,2.86102294921875e-06
568.0,1715940733.5463538,1,-8.344650268554688e-06,1715940733.546378,2.1457672119140625e-06
579.0,1715940733.596598,1,-9.5367431640625e-06,1715940733.5966213,2.1457672119140625e-06
580.0,1715940733.6466038,1,-8.344650268554688e-06,1715940733.6466286,2.384185791015625e-06
590.0,1715940733.6967752,1,-9.775161743164062e-06,1715940733.6967986,2.1457672119140625e-06
591.0,1715940733.7468522,1,-8.344650268554688e-06,1715940733.7468753,2.384185791015625e-06
595.0,1715940733.7982516,1,-8.344650268554688e-06,1715940733.7982752,2.384185791015625e-06
601.0,1715940733.84841,1,-1.5497207641601562e-05,1715940733.848439,2.1457672119140625e-06
611.0,1715940733.8985481,1,-1.0251998901367188e-05,1715940733.898571,2.1457672119140625e-06
