Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
521.0,1715939325.899174,1,-6.4373016357421875e-06,1715939325.899189,7.152557373046875e-07
515.0,1715939325.9492903,1,-5.4836273193359375e-06,1715939325.9493058,1.1920928955078125e-06
512.0,1715939325.9993508,1,-8.821487426757812e-06,1715939325.9993682,7.152557373046875e-07
510.0,1715939326.049633,1,-9.059906005859375e-06,1715939326.0496507,9.5367431640625e-07
510.0,1715939326.0997214,1,-1.1682510375976562e-05,1715939326.099742,9.5367431640625e-07
507.0,1715939326.1502354,1,-1.2636184692382812e-05,1715939326.150266,1.9073486328125e-06
510.0,1715939326.2003727,1,-1.5020370483398438e-05,1715939326.200405,2.384185791015625e-06
516.0,1715939326.2504535,1,-1.1682510375976562e-05,1715939326.2504828,1.9073486328125e-06
515.0,1715939326.3017561,1,-8.344650268554688e-06,1715939326.3017814,1.9073486328125e-06
518.0,1715939326.351933,1,-8.320808410644531e-05,1715939326.3520317,1.9073486328125e-06
510.0,1715939326.402003,1,-1.33514404296875e-05,1715939326.4020312,1.6689300537109375e-06
524.0,1715939326.4522614,1,-9.775161743164062e-06,1715939326.4522834,1.9073486328125e-06
520.0,1715939326.502435,1,-8.821487426757812e-06,1715939326.50246,1.6689300537109375e-06
530.0,1715939326.552684,1,-8.58306884765625e-06,1715939326.5527074,1.6689300537109375e-06
528.0,1715939326.602888,1,-9.775161743164062e-06,1715939326.6029131,1.6689300537109375e-06
537.0,1715939326.6530287,1,-1.049041748046875e-05,1715939326.653052,2.1457672119140625e-06
537.0,1715939326.7031865,1,-8.344650268554688e-06,1715939326.7032104,1.6689300537109375e-06
551.0,1715939326.7534463,1,-1.0728836059570312e-05,1715939326.7534695,1.6689300537109375e-06
550.0,1715939326.8036592,1,-1.0967254638671875e-05,1715939326.8036835,2.1457672119140625e-06
567.0,1715939326.8539317,1,-9.059906005859375e-06,1715939326.8539574,1.9073486328125e-06
566.0,1715939326.9040933,1,-1.049041748046875e-05,1715939326.9041162,1.9073486328125e-06
583.0,1715939326.9542193,1,-9.298324584960938e-06,1715939326.9542427,1.6689300537109375e-06
582.0,1715939327.0054693,1,-8.821487426757812e-06,1715939327.0054913,1.6689300537109375e-06
601.0,1715939327.0556364,1,-8.58306884765625e-06,1715939327.0556576,1.9073486328125e-06
604.0,1715939327.1058557,1,-8.58306884765625e-06,1715939327.1058774,1.9073486328125e-06
621.0,1715939327.1560848,1,-9.059906005859375e-06,1715939327.1561067,2.1457672119140625e-06
620.0,1715939327.2061014,1,-9.298324584960938e-06,1715939327.2061236,1.430511474609375e-06
638.0,1715939327.2563083,1,-8.58306884765625e-06,1715939327.2563293,1.6689300537109375e-06
638.0,1715939327.3063319,1,-9.059906005859375e-06,1715939327.3063533,1.9073486328125e-06
655.0,1715939327.3566616,1,-9.059906005859375e-06,1715939327.3566859,1.6689300537109375e-06
656.0,1715939327.4068592,1,-8.821487426757812e-06,1715939327.4068835,1.9073486328125e-06
672.0,1715939327.4570282,1,-8.58306884765625e-06,1715939327.4570518,1.6689300537109375e-06
676.0,1715939327.50719,1,-1.0251998901367188e-05,1715939327.5072126,1.6689300537109375e-06
691.0,1715939327.5573099,1,-8.821487426757812e-06,1715939327.5573354,1.6689300537109375e-06
693.0,1715939327.6086595,1,-8.344650268554688e-06,1715939327.608683,1.6689300537109375e-06
707.0,1715939327.658836,1,-1.1205673217773438e-05,1715939327.658859,1.6689300537109375e-06
707.0,1715939327.7088873,1,-1.0967254638671875e-05,1715939327.7089107,1.9073486328125e-06
727.0,1715939327.7590578,1,-8.58306884765625e-06,1715939327.759081,1.9073486328125e-06
726.0,1715939327.809184,1,-1.049041748046875e-05,1715939327.8092074,1.9073486328125e-06
747.0,1715939327.8593638,1,-1.0251998901367188e-05,1715939327.8593864,1.6689300537109375e-06
743.0,1715939327.9094174,1,-1.049041748046875e-05,1715939327.9094412,1.9073486328125e-06
759.0,1715939327.9596767,1,-8.58306884765625e-06,1715939327.9597008,1.430511474609375e-06
760.0,1715939328.0098672,1,-1.0251998901367188e-05,1715939328.0098898,1.6689300537109375e-06
772.0,1715939328.0601037,1,-8.344650268554688e-06,1715939328.0601268,1.6689300537109375e-06
768.0,1715939328.110139,1,-8.58306884765625e-06,1715939328.1101635,1.9073486328125e-06
777.0,1715939328.161683,1,-1.049041748046875e-05,1715939328.1617057,1.6689300537109375e-06
785.0,1715939328.2119112,1,-1.0013580322265625e-05,1715939328.2119339,1.9073486328125e-06
795.0,1715939328.2622104,1,-1.0251998901367188e-05,1715939328.2622342,1.6689300537109375e-06
793.0,1715939328.3124468,1,-1.5974044799804688e-05,1715939328.3124769,1.9073486328125e-06
805.0,1715939328.3626978,1,-1.0013580322265625e-05,1715939328.362721,1.9073486328125e-06
801.0,1715939328.4127939,1,-1.0967254638671875e-05,1715939328.4128172,1.430511474609375e-06
805.0,1715939328.4629202,1,-8.821487426757812e-06,1715939328.4629443,1.6689300537109375e-06
801.0,1715939328.5131857,1,-8.344650268554688e-06,1715939328.5132103,1.9073486328125e-06
807.0,1715939328.5634768,1,-1.0013580322265625e-05,1715939328.5635,1.9073486328125e-06
806.0,1715939328.6136668,1,-8.58306884765625e-06,1715939328.6136901,1.430511474609375e-06
815.0,1715939328.663901,1,-8.821487426757812e-06,1715939328.6639266,1.430511474609375e-06
811.0,1715939328.7140162,1,-8.58306884765625e-06,1715939328.7140396,1.6689300537109375e-06
820.0,1715939328.7642407,1,-1.0013580322265625e-05,1715939328.7642639,2.1457672119140625e-06
812.0,1715939328.814382,1,-9.059906005859375e-06,1715939328.8144052,1.6689300537109375e-06
818.0,1715939328.8645496,1,-8.58306884765625e-06,1715939328.864573,1.6689300537109375e-06
812.0,1715939328.9146519,1,-8.344650268554688e-06,1715939328.9146764,1.9073486328125e-06
815.0,1715939328.9649022,1,-1.0251998901367188e-05,1715939328.9649267,1.430511474609375e-06
807.0,1715939329.0163963,1,-8.58306884765625e-06,1715939329.0164201,1.9073486328125e-06
812.0,1715939329.0664108,1,-9.059906005859375e-06,1715939329.0664334,1.6689300537109375e-06
800.0,1715939329.1166043,1,-1.0728836059570312e-05,1715939329.1166282,1.9073486328125e-06
805.0,1715939329.1666875,1,-1.0013580322265625e-05,1715939329.1667104,1.6689300537109375e-06
797.0,1715939329.2166822,1,-6.9141387939453125e-06,1715939329.2166996,9.5367431640625e-07
799.0,1715939329.2668786,1,-6.9141387939453125e-06,1715939329.2668967,9.5367431640625e-07
793.0,1715939329.316985,1,-6.9141387939453125e-06,1715939329.317003,1.430511474609375e-06
790.0,1715939329.3671167,1,-6.67572021484375e-06,1715939329.3671346,1.1920928955078125e-06
786.0,1715939329.417219,1,-6.67572021484375e-06,1715939329.4172373,1.1920928955078125e-06
784.0,1715939329.4673812,1,-6.4373016357421875e-06,1715939329.467401,1.1920928955078125e-06
