Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
561.0,1715939368.651135,1,-1.1444091796875e-05,1715939368.6511705,2.384185791015625e-06
553.0,1715939368.7007189,1,-1.049041748046875e-05,1715939368.700748,2.1457672119140625e-06
559.0,1715939368.749283,1,-1.52587890625e-05,1715939368.7493207,2.1457672119140625e-06
568.0,1715939368.7995987,1,-1.5497207641601562e-05,1715939368.7996328,2.1457672119140625e-06
564.0,1715939368.8496058,1,-1.3113021850585938e-05,1715939368.8496354,2.384185791015625e-06
580.0,1715939368.8997707,1,-1.9788742065429688e-05,1715939368.8998096,1.9073486328125e-06
590.0,1715939368.9511333,1,-1.2874603271484375e-05,1715939368.9511635,2.1457672119140625e-06
599.0,1715939369.0006402,1,-1.3113021850585938e-05,1715939369.000669,2.1457672119140625e-06
605.0,1715939369.0514593,1,-9.775161743164062e-06,1715939369.0514832,2.1457672119140625e-06
612.0,1715939369.1016338,1,-8.344650268554688e-06,1715939369.1016576,1.6689300537109375e-06
619.0,1715939369.1518762,1,-9.298324584960938e-06,1715939369.1518977,1.6689300537109375e-06
626.0,1715939369.2021391,1,-1.0251998901367188e-05,1715939369.2021632,1.6689300537109375e-06
629.0,1715939369.2523165,1,-8.58306884765625e-06,1715939369.252341,1.6689300537109375e-06
639.0,1715939369.302418,1,-8.106231689453125e-06,1715939369.3024423,1.430511474609375e-06
650.0,1715939369.3525777,1,-1.0013580322265625e-05,1715939369.3526006,2.6226043701171875e-06
663.0,1715939369.4026272,1,-1.0013580322265625e-05,1715939369.4026504,1.430511474609375e-06
668.0,1715939369.4528668,1,-8.106231689453125e-06,1715939369.4528918,1.9073486328125e-06
678.0,1715939369.50303,1,-7.867813110351562e-06,1715939369.5030527,1.9073486328125e-06
684.0,1715939369.5531094,1,-1.0728836059570312e-05,1715939369.5531332,1.9073486328125e-06
689.0,1715939369.6045077,1,-9.5367431640625e-06,1715939369.6045368,1.9073486328125e-06
695.0,1715939369.6546142,1,-8.58306884765625e-06,1715939369.6546361,1.430511474609375e-06
706.0,1715939369.7047672,1,-8.344650268554688e-06,1715939369.7047887,1.6689300537109375e-06
708.0,1715939369.7548957,1,-8.106231689453125e-06,1715939369.7549164,1.6689300537109375e-06
728.0,1715939369.8050172,1,-8.58306884765625e-06,1715939369.8050387,1.9073486328125e-06
719.0,1715939369.8565657,1,-8.344650268554688e-06,1715939369.856589,1.6689300537109375e-06
730.0,1715939369.905385,1,-8.106231689453125e-06,1715939369.9054062,1.430511474609375e-06
729.0,1715939369.9554305,1,-8.344650268554688e-06,1715939369.955452,1.6689300537109375e-06
756.0,1715939370.0055943,1,-8.344650268554688e-06,1715939370.005615,1.9073486328125e-06
751.0,1715939370.0569763,1,-8.344650268554688e-06,1715939370.0570006,2.1457672119140625e-06
763.0,1715939370.1071584,1,-8.58306884765625e-06,1715939370.107182,1.6689300537109375e-06
759.0,1715939370.1573398,1,-9.298324584960938e-06,1715939370.1573625,1.9073486328125e-06
772.0,1715939370.20766,1,-1.6689300537109375e-05,1715939370.2076921,1.6689300537109375e-06
767.0,1715939370.257857,1,-8.344650268554688e-06,1715939370.2578807,1.430511474609375e-06
779.0,1715939370.308124,1,-8.344650268554688e-06,1715939370.3081477,1.9073486328125e-06
776.0,1715939370.3581097,1,-8.58306884765625e-06,1715939370.3581336,1.6689300537109375e-06
790.0,1715939370.4083486,1,-1.0013580322265625e-05,1715939370.4083712,1.6689300537109375e-06
786.0,1715939370.4583461,1,-9.5367431640625e-06,1715939370.4583688,1.430511474609375e-06
798.0,1715939370.5086412,1,-4.982948303222656e-05,1715939370.5087059,1.6689300537109375e-06
796.0,1715939370.5589223,1,-9.059906005859375e-06,1715939370.5589476,2.1457672119140625e-06
810.0,1715939370.6091714,1,-8.106231689453125e-06,1715939370.6091955,1.9073486328125e-06
800.0,1715939370.6605783,1,-1.0251998901367188e-05,1715939370.6606026,1.9073486328125e-06
809.0,1715939370.7093961,1,-9.775161743164062e-06,1715939370.7094188,1.6689300537109375e-06
800.0,1715939370.760723,1,-8.344650268554688e-06,1715939370.7607474,1.9073486328125e-06
809.0,1715939370.8108702,1,-8.106231689453125e-06,1715939370.8108933,1.9073486328125e-06
801.0,1715939370.86114,1,-8.821487426757812e-06,1715939370.8611636,1.6689300537109375e-06
807.0,1715939370.9112968,1,-9.5367431640625e-06,1715939370.911319,1.6689300537109375e-06
795.0,1715939370.961373,1,-8.106231689453125e-06,1715939370.961406,1.9073486328125e-06
809.0,1715939371.0115113,1,-9.775161743164062e-06,1715939371.0115337,1.9073486328125e-06
801.0,1715939371.0615635,1,-9.298324584960938e-06,1715939371.0615857,1.430511474609375e-06
806.0,1715939371.1117542,1,-8.58306884765625e-06,1715939371.1117866,1.6689300537109375e-06
792.0,1715939371.1618516,1,-8.344650268554688e-06,1715939371.1618743,1.6689300537109375e-06
794.0,1715939371.2122672,1,-8.106231689453125e-06,1715939371.2122908,1.6689300537109375e-06
785.0,1715939371.2624075,1,-8.58306884765625e-06,1715939371.2624297,1.6689300537109375e-06
789.0,1715939371.3126416,1,-1.0251998901367188e-05,1715939371.3127024,1.9073486328125e-06
779.0,1715939371.3628855,1,-9.059906005859375e-06,1715939371.3629105,1.6689300537109375e-06
779.0,1715939371.4131482,1,-9.5367431640625e-06,1715939371.413171,2.384185791015625e-06
765.0,1715939371.4632416,1,-9.775161743164062e-06,1715939371.4632647,1.9073486328125e-06
763.0,1715939371.5146346,1,-8.821487426757812e-06,1715939371.5146594,1.9073486328125e-06
750.0,1715939371.5647585,1,-9.775161743164062e-06,1715939371.564811,2.1457672119140625e-06
750.0,1715939371.6149344,1,-8.821487426757812e-06,1715939371.6149585,2.1457672119140625e-06
738.0,1715939371.6650348,1,-8.344650268554688e-06,1715939371.6650584,1.6689300537109375e-06
735.0,1715939371.715148,1,-8.344650268554688e-06,1715939371.7151713,1.430511474609375e-06
721.0,1715939371.7652729,1,-1.0013580322265625e-05,1715939371.7652953,1.6689300537109375e-06
718.0,1715939371.8153658,1,-8.344650268554688e-06,1715939371.8153973,2.1457672119140625e-06
704.0,1715939371.8655112,1,-8.821487426757812e-06,1715939371.8655345,1.9073486328125e-06
700.0,1715939371.9154673,1,-6.4373016357421875e-06,1715939371.9154868,1.1920928955078125e-06
701.0,1715939371.9656937,1,-8.106231689453125e-06,1715939371.9657114,1.1920928955078125e-06
689.0,1715939372.017094,1,-8.344650268554688e-06,1715939372.0171123,1.1920928955078125e-06
687.0,1715939372.067198,1,-6.198883056640625e-06,1715939372.067216,2.1457672119140625e-06
679.0,1715939372.1173882,1,-8.106231689453125e-06,1715939372.1174078,1.430511474609375e-06
681.0,1715939372.1675785,1,-6.9141387939453125e-06,1715939372.167598,1.6689300537109375e-06
681.0,1715939372.2175546,1,-7.152557373046875e-06,1715939372.2175725,1.1920928955078125e-06
671.0,1715939372.2676885,1,-7.3909759521484375e-06,1715939372.2677064,9.5367431640625e-07
651.0,1715939372.3178413,1,-8.58306884765625e-06,1715939372.3178601,1.430511474609375e-06
637.0,1715939372.3680282,1,-6.67572021484375e-06,1715939372.3680468,1.430511474609375e-06
619.0,1715939372.4193213,1,-8.344650268554688e-06,1715939372.4193397,1.430511474609375e-06
604.0,1715939372.4693902,1,-8.344650268554688e-06,1715939372.469408,1.1920928955078125e-06
592.0,1715939372.519561,1,-5.9604644775390625e-06,1715939372.5195787,1.430511474609375e-06
586.0,1715939372.569646,1,-6.9141387939453125e-06,1715939372.569667,1.1920928955078125e-06
579.0,1715939372.6199362,1,-9.679794311523438e-05,1715939372.6200454,1.1920928955078125e-06
575.0,1715939372.6700368,1,-8.344650268554688e-06,1715939372.670055,1.1920928955078125e-06
569.0,1715939372.7202775,1,-6.67572021484375e-06,1715939372.7202957,2.1457672119140625e-06
566.0,1715939372.7704358,1,-7.867813110351562e-06,1715939372.770454,1.1920928955078125e-06
559.0,1715939372.8205726,1,-8.106231689453125e-06,1715939372.8205905,1.430511474609375e-06
566.0,1715939372.8706577,1,-6.67572021484375e-06,1715939372.8706756,1.1920928955078125e-06
570.0,1715939372.9210005,1,-9.059906005859375e-06,1715939372.9210207,1.430511474609375e-06
572.0,1715939372.971184,1,-7.152557373046875e-06,1715939372.9712021,1.430511474609375e-06
