Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
646.0,1715938842.1084554,1,-7.62939453125e-06,1715938842.1084702,1.1920928955078125e-06
627.0,1715938842.1585898,1,-5.245208740234375e-06,1715938842.1586041,9.5367431640625e-07
621.0,1715938842.208636,1,-1.0967254638671875e-05,1715938842.208656,1.1920928955078125e-06
608.0,1715938842.2587905,1,-7.152557373046875e-06,1715938842.2588065,1.1920928955078125e-06
605.0,1715938842.3088667,1,-7.62939453125e-06,1715938842.308883,9.5367431640625e-07
596.0,1715938842.3590195,1,-7.867813110351562e-06,1715938842.359036,9.5367431640625e-07
597.0,1715938842.4091187,1,-8.344650268554688e-06,1715938842.4091358,1.1920928955078125e-06
590.0,1715938842.4605181,1,-8.106231689453125e-06,1715938842.4605358,9.5367431640625e-07
596.0,1715938842.510636,1,-6.67572021484375e-06,1715938842.5106504,9.5367431640625e-07
589.0,1715938842.5611138,1,-1.0013580322265625e-05,1715938842.5611367,1.6689300537109375e-06
595.0,1715938842.6113255,1,-8.58306884765625e-06,1715938842.6113503,1.6689300537109375e-06
596.0,1715938842.6615942,1,-9.5367431640625e-06,1715938842.6616185,1.9073486328125e-06
592.0,1715938842.7118258,1,-9.059906005859375e-06,1715938842.7118504,2.1457672119140625e-06
595.0,1715938842.7619832,1,-9.5367431640625e-06,1715938842.762006,1.6689300537109375e-06
596.0,1715938842.8121588,1,-8.821487426757812e-06,1715938842.8121834,1.9073486328125e-06
598.0,1715938842.8622437,1,-8.58306884765625e-06,1715938842.862269,1.9073486328125e-06
606.0,1715938842.912422,1,-8.821487426757812e-06,1715938842.9124444,2.6226043701171875e-06
609.0,1715938842.9626083,1,-8.821487426757812e-06,1715938842.9626331,1.9073486328125e-06
608.0,1715938843.0127237,1,-9.5367431640625e-06,1715938843.012748,2.1457672119140625e-06
614.0,1715938843.064143,1,-9.059906005859375e-06,1715938843.0641673,1.9073486328125e-06
625.0,1715938843.114202,1,-1.049041748046875e-05,1715938843.1142259,1.9073486328125e-06
636.0,1715938843.164468,1,-1.1444091796875e-05,1715938843.1644924,1.6689300537109375e-06
626.0,1715938843.2144172,1,-1.049041748046875e-05,1715938843.2144408,1.6689300537109375e-06
632.0,1715938843.264606,1,-9.059906005859375e-06,1715938843.2646282,2.1457672119140625e-06
645.0,1715938843.3147106,1,-9.298324584960938e-06,1715938843.3147366,1.9073486328125e-06
656.0,1715938843.3648949,1,-8.344650268554688e-06,1715938843.3649197,1.9073486328125e-06
656.0,1715938843.4151106,1,-8.58306884765625e-06,1715938843.415135,1.9073486328125e-06
656.0,1715938843.4653678,1,-1.0251998901367188e-05,1715938843.4653907,1.9073486328125e-06
657.0,1715938843.515455,1,-1.049041748046875e-05,1715938843.5154781,1.430511474609375e-06
656.0,1715938843.5655775,1,-8.821487426757812e-06,1715938843.5656033,2.1457672119140625e-06
658.0,1715938843.6169848,1,-1.049041748046875e-05,1715938843.6170082,1.6689300537109375e-06
675.0,1715938843.667128,1,-8.821487426757812e-06,1715938843.6671531,1.9073486328125e-06
677.0,1715938843.7171967,1,-8.58306884765625e-06,1715938843.7172208,1.9073486328125e-06
699.0,1715938843.7673643,1,-9.775161743164062e-06,1715938843.7673888,2.1457672119140625e-06
684.0,1715938843.8174205,1,-1.0251998901367188e-05,1715938843.8174436,1.430511474609375e-06
694.0,1715938843.8676016,1,-1.0013580322265625e-05,1715938843.8676245,1.6689300537109375e-06
701.0,1715938843.9177027,1,-1.049041748046875e-05,1715938843.9177263,1.6689300537109375e-06
712.0,1715938843.9678776,1,-8.58306884765625e-06,1715938843.9679022,1.9073486328125e-06
723.0,1715938844.0180068,1,-1.0728836059570312e-05,1715938844.0180383,1.9073486328125e-06
749.0,1715938844.0693626,1,-8.344650268554688e-06,1715938844.0693882,1.6689300537109375e-06
753.0,1715938844.1194606,1,-8.344650268554688e-06,1715938844.1194844,1.6689300537109375e-06
750.0,1715938844.1696064,1,-1.0728836059570312e-05,1715938844.1696308,1.9073486328125e-06
743.0,1715938844.2198648,1,-9.059906005859375e-06,1715938844.2198894,2.1457672119140625e-06
770.0,1715938844.2699795,1,-9.059906005859375e-06,1715938844.2700045,1.6689300537109375e-06
763.0,1715938844.320182,1,-9.059906005859375e-06,1715938844.3202064,1.9073486328125e-06
770.0,1715938844.3703809,1,-8.821487426757812e-06,1715938844.3704135,2.1457672119140625e-06
774.0,1715938844.4205801,1,-8.821487426757812e-06,1715938844.420605,1.6689300537109375e-06
793.0,1715938844.4707863,1,-1.0728836059570312e-05,1715938844.4708107,1.6689300537109375e-06
