Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
822.0,1715938378.2614858,1,-1.1682510375976562e-05,1715938378.2615113,2.1457672119140625e-06
829.0,1715938378.3128088,1,-1.0728836059570312e-05,1715938378.3128352,2.1457672119140625e-06
823.0,1715938378.362805,1,-1.4781951904296875e-05,1715938378.3628354,2.384185791015625e-06
837.0,1715938378.4131525,1,-1.4543533325195312e-05,1715938378.413181,3.0994415283203125e-06
830.0,1715938378.4631317,1,-1.3828277587890625e-05,1715938378.463162,1.9073486328125e-06
839.0,1715938378.513374,1,-1.3828277587890625e-05,1715938378.5134046,2.384185791015625e-06
841.0,1715938378.5633802,1,-1.4543533325195312e-05,1715938378.5634122,2.384185791015625e-06
849.0,1715938378.6136203,1,-1.3589859008789062e-05,1715938378.6136496,2.6226043701171875e-06
845.0,1715938378.663782,1,-8.58306884765625e-06,1715938378.6638057,1.6689300537109375e-06
864.0,1715938378.7138987,1,-8.106231689453125e-06,1715938378.7139223,1.9073486328125e-06
862.0,1715938378.7639823,1,-9.298324584960938e-06,1715938378.764006,1.6689300537109375e-06
871.0,1715938378.815406,1,-1.0251998901367188e-05,1715938378.8154283,2.1457672119140625e-06
873.0,1715938378.8656192,1,-1.049041748046875e-05,1715938378.8656418,1.9073486328125e-06
887.0,1715938378.9156792,1,-8.58306884765625e-06,1715938378.9157033,1.9073486328125e-06
887.0,1715938378.9657714,1,-9.775161743164062e-06,1715938378.9657936,1.6689300537109375e-06
900.0,1715938379.0159426,1,-8.344650268554688e-06,1715938379.0159652,1.9073486328125e-06
894.0,1715938379.066053,1,-1.0013580322265625e-05,1715938379.0660756,1.6689300537109375e-06
908.0,1715938379.116029,1,-6.198883056640625e-06,1715938379.116042,9.5367431640625e-07
907.0,1715938379.165963,1,-4.76837158203125e-06,1715938379.1659763,9.5367431640625e-07
910.0,1715938379.216098,1,-5.245208740234375e-06,1715938379.2161112,7.152557373046875e-07
916.0,1715938379.2674563,1,-4.76837158203125e-06,1715938379.2674692,7.152557373046875e-07
