Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
632.0,1715939066.3016143,1,-6.4373016357421875e-06,1715939066.3016295,7.152557373046875e-07
630.0,1715939066.3517296,1,-5.7220458984375e-06,1715939066.3517454,9.5367431640625e-07
632.0,1715939066.4017792,1,-8.344650268554688e-06,1715939066.4017975,9.5367431640625e-07
630.0,1715939066.451928,1,-8.106231689453125e-06,1715939066.4519467,7.152557373046875e-07
631.0,1715939066.5020227,1,-8.106231689453125e-06,1715939066.5020401,9.5367431640625e-07
629.0,1715939066.5522022,1,-9.298324584960938e-06,1715939066.5522203,1.1920928955078125e-06
626.0,1715939066.6022692,1,-9.5367431640625e-06,1715939066.6022875,1.1920928955078125e-06
621.0,1715939066.6526403,1,-1.049041748046875e-05,1715939066.6526659,1.9073486328125e-06
616.0,1715939066.7026732,1,-7.152557373046875e-06,1715939066.7026923,1.430511474609375e-06
608.0,1715939066.7540808,1,-7.152557373046875e-06,1715939066.7540996,1.430511474609375e-06
603.0,1715939066.8042033,1,-8.821487426757812e-06,1715939066.8042223,1.1920928955078125e-06
599.0,1715939066.8543086,1,-7.3909759521484375e-06,1715939066.8543274,2.384185791015625e-06
594.0,1715939066.9044714,1,-9.298324584960938e-06,1715939066.9044902,1.1920928955078125e-06
588.0,1715939066.954634,1,-8.821487426757812e-06,1715939066.9546542,1.1920928955078125e-06
586.0,1715939067.0047212,1,-9.775161743164062e-06,1715939067.0047421,1.430511474609375e-06
580.0,1715939067.0549388,1,-8.106231689453125e-06,1715939067.05496,1.6689300537109375e-06
573.0,1715939067.1049218,1,-8.58306884765625e-06,1715939067.1049411,1.1920928955078125e-06
569.0,1715939067.156452,1,-8.821487426757812e-06,1715939067.1564705,1.1920928955078125e-06
567.0,1715939067.2064652,1,-1.0013580322265625e-05,1715939067.2064862,1.6689300537109375e-06
566.0,1715939067.2566357,1,-9.298324584960938e-06,1715939067.256656,1.430511474609375e-06
564.0,1715939067.306684,1,-9.059906005859375e-06,1715939067.306703,9.5367431640625e-07
560.0,1715939067.356856,1,-7.3909759521484375e-06,1715939067.3568745,1.1920928955078125e-06
547.0,1715939067.4069295,1,-7.3909759521484375e-06,1715939067.4069493,1.430511474609375e-06
542.0,1715939067.4571078,1,-6.9141387939453125e-06,1715939067.4571264,1.1920928955078125e-06
551.0,1715939067.5072203,1,-9.5367431640625e-06,1715939067.5072412,1.1920928955078125e-06
552.0,1715939067.5574849,1,-8.821487426757812e-06,1715939067.5575054,1.1920928955078125e-06
550.0,1715939067.6086924,1,-7.62939453125e-06,1715939067.6087108,1.430511474609375e-06
535.0,1715939067.658959,1,-6.9141387939453125e-06,1715939067.6589766,9.5367431640625e-07
522.0,1715939067.70913,1,-7.62939453125e-06,1715939067.7091472,1.1920928955078125e-06
518.0,1715939067.7593234,1,-7.3909759521484375e-06,1715939067.7593412,1.430511474609375e-06
513.0,1715939067.8093693,1,-6.9141387939453125e-06,1715939067.8093867,1.1920928955078125e-06
512.0,1715939067.8596091,1,-7.62939453125e-06,1715939067.8596263,1.1920928955078125e-06
509.0,1715939067.909624,1,-7.3909759521484375e-06,1715939067.909642,9.5367431640625e-07
500.0,1715939067.9598246,1,-7.62939453125e-06,1715939067.9598422,1.6689300537109375e-06
493.0,1715939068.0099397,1,-7.867813110351562e-06,1715939068.009959,1.1920928955078125e-06
494.0,1715939068.0602186,1,-9.775161743164062e-06,1715939068.0602393,1.6689300537109375e-06
482.0,1715939068.1114557,1,-9.059906005859375e-06,1715939068.1114752,1.1920928955078125e-06
472.0,1715939068.1605444,1,-6.9141387939453125e-06,1715939068.1605647,1.430511474609375e-06
461.0,1715939068.2118564,1,-8.821487426757812e-06,1715939068.2118766,1.430511474609375e-06
450.0,1715939068.262007,1,-8.106231689453125e-06,1715939068.2620287,1.9073486328125e-06
449.0,1715939068.312399,1,-9.775161743164062e-06,1715939068.312426,1.1920928955078125e-06
454.0,1715939068.3622243,1,-7.152557373046875e-06,1715939068.3622432,1.1920928955078125e-06
443.0,1715939068.4125948,1,-9.298324584960938e-06,1715939068.412619,1.6689300537109375e-06
446.0,1715939068.462876,1,-9.5367431640625e-06,1715939068.4629018,1.6689300537109375e-06
437.0,1715939068.5129595,1,-9.059906005859375e-06,1715939068.512984,2.1457672119140625e-06
434.0,1715939068.5631113,1,-9.298324584960938e-06,1715939068.5631359,1.430511474609375e-06
427.0,1715939068.6132925,1,-9.5367431640625e-06,1715939068.6133182,1.6689300537109375e-06
429.0,1715939068.6634986,1,-1.0728836059570312e-05,1715939068.6635222,1.6689300537109375e-06
427.0,1715939068.7148533,1,-1.0728836059570312e-05,1715939068.7148776,1.9073486328125e-06
433.0,1715939068.7649925,1,-8.821487426757812e-06,1715939068.7650175,1.9073486328125e-06
425.0,1715939068.8151014,1,-1.049041748046875e-05,1715939068.8151252,1.6689300537109375e-06
427.0,1715939068.8653626,1,-1.1205673217773438e-05,1715939068.865388,1.9073486328125e-06
429.0,1715939068.915478,1,-9.059906005859375e-06,1715939068.915503,1.9073486328125e-06
439.0,1715939068.9656012,1,-1.1205673217773438e-05,1715939068.965626,1.9073486328125e-06
437.0,1715939069.0157254,1,-9.298324584960938e-06,1715939069.015751,1.9073486328125e-06
441.0,1715939069.0658538,1,-1.0967254638671875e-05,1715939069.0658786,1.9073486328125e-06
438.0,1715939069.1160192,1,-1.1205673217773438e-05,1715939069.1160443,1.430511474609375e-06
