Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
617.0,1715939845.4099243,1,-1.0967254638671875e-05,1715939845.4099503,1.9073486328125e-06
613.0,1715939845.4601252,1,-9.775161743164062e-06,1715939845.4601505,4.7206878662109375e-05
604.0,1715939845.5101094,1,-1.4066696166992188e-05,1715939845.5101383,1.9073486328125e-06
591.0,1715939845.5602822,1,-1.3113021850585938e-05,1715939845.5603077,1.6689300537109375e-06
584.0,1715939845.6103098,1,-1.33514404296875e-05,1715939845.6103373,1.6689300537109375e-06
575.0,1715939845.6604965,1,-1.2874603271484375e-05,1715939845.660522,1.430511474609375e-06
569.0,1715939845.710575,1,-1.1682510375976562e-05,1715939845.7106018,1.430511474609375e-06
561.0,1715939845.761961,1,-1.0013580322265625e-05,1715939845.7619855,1.6689300537109375e-06
557.0,1715939845.812093,1,-7.867813110351562e-06,1715939845.8121142,1.1920928955078125e-06
548.0,1715939845.8622456,1,-8.106231689453125e-06,1715939845.8622677,1.430511474609375e-06
540.0,1715939845.9124074,1,-8.344650268554688e-06,1715939845.9124281,1.430511474609375e-06
533.0,1715939845.962467,1,-9.059906005859375e-06,1715939845.962486,1.1920928955078125e-06
533.0,1715939846.0125663,1,-8.344650268554688e-06,1715939846.0125854,1.430511474609375e-06
524.0,1715939846.062787,1,-1.0013580322265625e-05,1715939846.0628078,1.430511474609375e-06
517.0,1715939846.1128445,1,-8.344650268554688e-06,1715939846.1128669,1.430511474609375e-06
510.0,1715939846.16297,1,-9.5367431640625e-06,1715939846.16299,9.5367431640625e-07
503.0,1715939846.214309,1,-9.059906005859375e-06,1715939846.2143276,1.1920928955078125e-06
497.0,1715939846.264453,1,-8.821487426757812e-06,1715939846.2644713,1.1920928955078125e-06
490.0,1715939846.3145533,1,-1.0013580322265625e-05,1715939846.314573,1.430511474609375e-06
489.0,1715939846.364691,1,-1.0013580322265625e-05,1715939846.3647106,1.430511474609375e-06
485.0,1715939846.4147844,1,-7.62939453125e-06,1715939846.414804,1.1920928955078125e-06
481.0,1715939846.4649727,1,-9.059906005859375e-06,1715939846.464992,9.5367431640625e-07
476.0,1715939846.5151017,1,-7.62939453125e-06,1715939846.5151207,1.430511474609375e-06
489.0,1715939846.5651245,1,-7.867813110351562e-06,1715939846.5651398,4.76837158203125e-07
465.0,1715939846.616425,1,-7.62939453125e-06,1715939846.61644,7.152557373046875e-07
463.0,1715939846.6669307,1,-9.298324584960938e-06,1715939846.666956,1.9073486328125e-06
458.0,1715939846.7171047,1,-1.1205673217773438e-05,1715939846.717128,1.6689300537109375e-06
465.0,1715939846.7672808,1,-1.049041748046875e-05,1715939846.7673073,1.430511474609375e-06
454.0,1715939846.817387,1,-1.0728836059570312e-05,1715939846.81741,1.9073486328125e-06
456.0,1715939846.8675382,1,-1.1682510375976562e-05,1715939846.8675623,1.430511474609375e-06
450.0,1715939846.9176261,1,-1.1444091796875e-05,1715939846.91765,1.6689300537109375e-06
452.0,1715939846.967915,1,-9.775161743164062e-06,1715939846.967941,1.6689300537109375e-06
454.0,1715939847.0179987,1,-1.0013580322265625e-05,1715939847.0180252,1.6689300537109375e-06
458.0,1715939847.068247,1,-9.775161743164062e-06,1715939847.0682728,2.1457672119140625e-06
464.0,1715939847.118394,1,-1.1205673217773438e-05,1715939847.1184177,2.6226043701171875e-06
