Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
658.0,1715939808.5200803,1,-1.239776611328125e-05,1715939808.5201156,2.6226043701171875e-06
659.0,1715939808.5702655,1,-1.1205673217773438e-05,1715939808.5702934,2.384185791015625e-06
641.0,1715939808.6204982,1,-1.5020370483398438e-05,1715939808.6205301,2.6226043701171875e-06
642.0,1715939808.6706827,1,-1.4066696166992188e-05,1715939808.6707137,2.1457672119140625e-06
628.0,1715939808.720886,1,-1.3113021850585938e-05,1715939808.7209167,2.6226043701171875e-06
626.0,1715939808.771036,1,-1.33514404296875e-05,1715939808.771067,2.384185791015625e-06
610.0,1715939808.8211653,1,-1.52587890625e-05,1715939808.8211977,2.6226043701171875e-06
609.0,1715939808.8713052,1,-1.33514404296875e-05,1715939808.871335,2.1457672119140625e-06
601.0,1715939808.9214149,1,-1.0013580322265625e-05,1715939808.9214377,1.9073486328125e-06
598.0,1715939808.9727523,1,-9.059906005859375e-06,1715939808.972774,1.9073486328125e-06
590.0,1715939809.0228488,1,-8.821487426757812e-06,1715939809.02287,1.9073486328125e-06
587.0,1715939809.0731869,1,-9.5367431640625e-06,1715939809.0732095,2.1457672119140625e-06
575.0,1715939809.1233587,1,-8.821487426757812e-06,1715939809.1233823,1.9073486328125e-06
570.0,1715939809.1736703,1,-9.298324584960938e-06,1715939809.173694,1.9073486328125e-06
556.0,1715939809.2237628,1,-9.5367431640625e-06,1715939809.2237852,2.1457672119140625e-06
557.0,1715939809.2739062,1,-9.059906005859375e-06,1715939809.27393,1.9073486328125e-06
547.0,1715939809.3240385,1,-9.059906005859375e-06,1715939809.324063,1.6689300537109375e-06
547.0,1715939809.3741734,1,-8.821487426757812e-06,1715939809.3741977,2.1457672119140625e-06
536.0,1715939809.4244685,1,-1.0728836059570312e-05,1715939809.4244912,2.1457672119140625e-06
533.0,1715939809.4747026,1,-1.811981201171875e-05,1715939809.4747353,2.1457672119140625e-06
527.0,1715939809.5248835,1,-1.0013580322265625e-05,1715939809.524906,2.1457672119140625e-06
527.0,1715939809.575077,1,-1.5974044799804688e-05,1715939809.575108,1.9073486328125e-06
531.0,1715939809.624973,1,-9.059906005859375e-06,1715939809.6249933,1.430511474609375e-06
531.0,1715939809.6765547,1,-8.344650268554688e-06,1715939809.6765733,1.1920928955078125e-06
530.0,1715939809.7266428,1,-8.106231689453125e-06,1715939809.7266634,1.9073486328125e-06
525.0,1715939809.7767923,1,-7.62939453125e-06,1715939809.7768123,2.86102294921875e-06
519.0,1715939809.8268514,1,-7.62939453125e-06,1715939809.8268697,1.430511474609375e-06
511.0,1715939809.8770635,1,-7.152557373046875e-06,1715939809.877083,1.6689300537109375e-06
512.0,1715939809.9271123,1,-6.4373016357421875e-06,1715939809.927131,1.6689300537109375e-06
519.0,1715939809.9772785,1,-6.67572021484375e-06,1715939809.9772964,1.6689300537109375e-06
514.0,1715939810.0273788,1,-7.3909759521484375e-06,1715939810.0273972,1.9073486328125e-06
514.0,1715939810.077564,1,-7.62939453125e-06,1715939810.0775857,1.430511474609375e-06
514.0,1715939810.1276948,1,-7.152557373046875e-06,1715939810.1277146,1.9073486328125e-06
517.0,1715939810.1790102,1,-8.58306884765625e-06,1715939810.1790287,1.430511474609375e-06
519.0,1715939810.2293444,1,-6.9141387939453125e-06,1715939810.2293677,1.6689300537109375e-06
513.0,1715939810.279588,1,-1.5974044799804688e-05,1715939810.2796147,1.9073486328125e-06
513.0,1715939810.3296902,1,-9.059906005859375e-06,1715939810.32971,1.6689300537109375e-06
518.0,1715939810.3797798,1,-7.3909759521484375e-06,1715939810.3797984,1.6689300537109375e-06
521.0,1715939810.4298885,1,-6.4373016357421875e-06,1715939810.4299066,1.6689300537109375e-06
521.0,1715939810.4801402,1,-8.344650268554688e-06,1715939810.480159,1.430511474609375e-06
532.0,1715939810.5301654,1,-6.9141387939453125e-06,1715939810.5301843,1.6689300537109375e-06
528.0,1715939810.5803578,1,-8.344650268554688e-06,1715939810.5803764,1.1920928955078125e-06
535.0,1715939810.6303952,1,-9.059906005859375e-06,1715939810.6304142,1.6689300537109375e-06
540.0,1715939810.681789,1,-7.152557373046875e-06,1715939810.6818078,1.6689300537109375e-06
543.0,1715939810.7308002,1,-6.9141387939453125e-06,1715939810.7308183,2.384185791015625e-06
548.0,1715939810.78215,1,-6.9141387939453125e-06,1715939810.7821686,1.6689300537109375e-06
558.0,1715939810.8323054,1,-7.152557373046875e-06,1715939810.8323252,1.1920928955078125e-06
565.0,1715939810.8825524,1,-7.152557373046875e-06,1715939810.8825731,1.1920928955078125e-06
572.0,1715939810.932641,1,-6.9141387939453125e-06,1715939810.9326594,1.6689300537109375e-06
573.0,1715939810.9827616,1,-9.059906005859375e-06,1715939810.982781,1.1920928955078125e-06
579.0,1715939811.032906,1,-7.152557373046875e-06,1715939811.0329242,1.430511474609375e-06
590.0,1715939811.0830169,1,-6.9141387939453125e-06,1715939811.0830345,1.6689300537109375e-06
596.0,1715939811.1331575,1,-6.67572021484375e-06,1715939811.1331758,1.1920928955078125e-06
