Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
697.0,1715940066.0559037,1,-1.7642974853515625e-05,1715940066.0559368,1.9073486328125e-06
707.0,1715940066.1059508,1,-1.0728836059570312e-05,1715940066.1059759,1.9073486328125e-06
701.0,1715940066.156046,1,-1.1920928955078125e-05,1715940066.1560717,2.384185791015625e-06
704.0,1715940066.2071986,1,-1.0013580322265625e-05,1715940066.20722,1.430511474609375e-06
699.0,1715940066.2573173,1,-1.049041748046875e-05,1715940066.2573395,1.430511474609375e-06
701.0,1715940066.3074346,1,-1.0728836059570312e-05,1715940066.3074586,1.430511474609375e-06
702.0,1715940066.3575377,1,-1.0013580322265625e-05,1715940066.3575625,1.9073486328125e-06
700.0,1715940066.407682,1,-1.1444091796875e-05,1715940066.407705,1.9073486328125e-06
699.0,1715940066.457872,1,-7.3909759521484375e-06,1715940066.4578905,2.1457672119140625e-06
694.0,1715940066.508137,1,-7.62939453125e-06,1715940066.5081627,1.6689300537109375e-06
696.0,1715940066.558124,1,-7.62939453125e-06,1715940066.558145,1.430511474609375e-06
692.0,1715940066.608239,1,-6.9141387939453125e-06,1715940066.6082566,1.430511474609375e-06
688.0,1715940066.659583,1,-8.58306884765625e-06,1715940066.6596005,1.1920928955078125e-06
692.0,1715940066.7097049,1,-7.3909759521484375e-06,1715940066.7097225,1.6689300537109375e-06
683.0,1715940066.7598944,1,-1.3828277587890625e-05,1715940066.7599177,1.430511474609375e-06
675.0,1715940066.8101516,1,-7.62939453125e-06,1715940066.810177,1.1920928955078125e-06
670.0,1715940066.8603997,1,-9.5367431640625e-06,1715940066.8604193,1.6689300537109375e-06
665.0,1715940066.9104655,1,-8.821487426757812e-06,1715940066.9104834,1.430511474609375e-06
666.0,1715940066.9605865,1,-8.344650268554688e-06,1715940066.9606044,1.1920928955078125e-06
656.0,1715940067.0106828,1,-7.867813110351562e-06,1715940067.0107002,1.430511474609375e-06
651.0,1715940067.0608652,1,-8.821487426757812e-06,1715940067.0608833,1.1920928955078125e-06
649.0,1715940067.1110802,1,-7.867813110351562e-06,1715940067.1110973,1.1920928955078125e-06
643.0,1715940067.1612275,1,-6.67572021484375e-06,1715940067.1612453,1.430511474609375e-06
633.0,1715940067.212586,1,-8.821487426757812e-06,1715940067.2126045,1.1920928955078125e-06
630.0,1715940067.261575,1,-7.152557373046875e-06,1715940067.261594,1.430511474609375e-06
624.0,1715940067.3130062,1,-7.3909759521484375e-06,1715940067.313025,3.0994415283203125e-06
614.0,1715940067.3631155,1,-8.821487426757812e-06,1715940067.3631346,1.6689300537109375e-06
608.0,1715940067.4132538,1,-8.344650268554688e-06,1715940067.4132712,1.430511474609375e-06
601.0,1715940067.463346,1,-6.67572021484375e-06,1715940067.4633636,1.1920928955078125e-06
595.0,1715940067.5134468,1,-6.9141387939453125e-06,1715940067.5134647,1.1920928955078125e-06
587.0,1715940067.563567,1,-9.298324584960938e-06,1715940067.5635855,1.1920928955078125e-06
580.0,1715940067.6136796,1,-6.9141387939453125e-06,1715940067.6136975,1.1920928955078125e-06
575.0,1715940067.6638205,1,-8.58306884765625e-06,1715940067.6638384,1.430511474609375e-06
568.0,1715940067.7139862,1,-9.059906005859375e-06,1715940067.7140048,1.430511474609375e-06
556.0,1715940067.7653172,1,-9.059906005859375e-06,1715940067.7653353,1.1920928955078125e-06
551.0,1715940067.8154554,1,-6.67572021484375e-06,1715940067.8154724,1.6689300537109375e-06
540.0,1715940067.8655648,1,-7.62939453125e-06,1715940067.8655815,1.430511474609375e-06
532.0,1715940067.9157052,1,-7.152557373046875e-06,1715940067.9157233,1.1920928955078125e-06
527.0,1715940067.9658377,1,-8.106231689453125e-06,1715940067.9658551,1.430511474609375e-06
526.0,1715940068.016175,1,-6.9141387939453125e-06,1715940068.0161927,2.1457672119140625e-06
517.0,1715940068.0662065,1,-6.67572021484375e-06,1715940068.0662239,1.430511474609375e-06
517.0,1715940068.1163886,1,-6.9141387939453125e-06,1715940068.1164124,1.6689300537109375e-06
510.0,1715940068.1664681,1,-8.58306884765625e-06,1715940068.166486,1.1920928955078125e-06
526.0,1715940068.2178316,1,-8.821487426757812e-06,1715940068.21785,1.430511474609375e-06
512.0,1715940068.2681153,1,-7.62939453125e-06,1715940068.2681327,1.1920928955078125e-06
514.0,1715940068.31793,1,-5.4836273193359375e-06,1715940068.3179424,7.152557373046875e-07
494.0,1715940068.3684301,1,-1.049041748046875e-05,1715940068.3684525,2.1457672119140625e-06
495.0,1715940068.418496,1,-9.775161743164062e-06,1715940068.4185176,1.9073486328125e-06
486.0,1715940068.4685721,1,-9.059906005859375e-06,1715940068.468595,1.6689300537109375e-06
486.0,1715940068.5187323,1,-1.0013580322265625e-05,1715940068.518754,1.9073486328125e-06
476.0,1715940068.568956,1,-9.059906005859375e-06,1715940068.5689774,1.9073486328125e-06
482.0,1715940068.619253,1,-1.0251998901367188e-05,1715940068.6192744,1.9073486328125e-06
478.0,1715940068.6693335,1,-1.0728836059570312e-05,1715940068.6693559,1.6689300537109375e-06
482.0,1715940068.7207398,1,-9.059906005859375e-06,1715940068.720761,2.384185791015625e-06
476.0,1715940068.7696896,1,-9.298324584960938e-06,1715940068.7697124,1.9073486328125e-06
473.0,1715940068.8211176,1,-1.0013580322265625e-05,1715940068.82114,1.6689300537109375e-06
469.0,1715940068.8712144,1,-1.049041748046875e-05,1715940068.8712366,1.9073486328125e-06
475.0,1715940068.9213874,1,-1.0251998901367188e-05,1715940068.9214134,1.9073486328125e-06
468.0,1715940068.9714892,1,-8.58306884765625e-06,1715940068.9715114,2.384185791015625e-06
479.0,1715940069.021639,1,-8.821487426757812e-06,1715940069.0216613,2.384185791015625e-06
476.0,1715940069.0717022,1,-1.0728836059570312e-05,1715940069.071725,1.6689300537109375e-06
487.0,1715940069.1218545,1,-9.775161743164062e-06,1715940069.1218762,1.430511474609375e-06
486.0,1715940069.172003,1,-1.1205673217773438e-05,1715940069.1720266,2.1457672119140625e-06
498.0,1715940069.2220984,1,-1.0251998901367188e-05,1715940069.222121,1.430511474609375e-06
499.0,1715940069.273514,1,-8.344650268554688e-06,1715940069.2735348,1.9073486328125e-06
501.0,1715940069.323714,1,-9.059906005859375e-06,1715940069.3237345,1.430511474609375e-06
505.0,1715940069.3737984,1,-1.6689300537109375e-05,1715940069.3738277,1.6689300537109375e-06
515.0,1715940069.4239094,1,-8.7738037109375e-05,1715940069.4240103,1.6689300537109375e-06
519.0,1715940069.4740145,1,-8.58306884765625e-06,1715940069.4740427,1.9073486328125e-06
531.0,1715940069.524424,1,-9.059906005859375e-06,1715940069.5244467,1.430511474609375e-06
