Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
632.0,1715940088.448019,1,-6.198883056640625e-06,1715940088.4480345,9.5367431640625e-07
634.0,1715940088.4994953,1,-7.62939453125e-06,1715940088.4995117,9.5367431640625e-07
621.0,1715940088.5495477,1,-1.239776611328125e-05,1715940088.5495694,9.5367431640625e-07
616.0,1715940088.5997083,1,-7.62939453125e-06,1715940088.599727,9.5367431640625e-07
604.0,1715940088.6501415,1,-1.4781951904296875e-05,1715940088.6501727,2.384185791015625e-06
602.0,1715940088.7003443,1,-1.52587890625e-05,1715940088.7003765,2.384185791015625e-06
585.0,1715940088.7503932,1,-1.5020370483398438e-05,1715940088.750425,2.384185791015625e-06
582.0,1715940088.800569,1,-1.430511474609375e-05,1715940088.8006005,2.384185791015625e-06
570.0,1715940088.850732,1,-9.298324584960938e-06,1715940088.850758,1.9073486328125e-06
564.0,1715940088.9009292,1,-9.5367431640625e-06,1715940088.9009604,2.1457672119140625e-06
554.0,1715940088.9509795,1,-1.0967254638671875e-05,1715940088.9510033,2.1457672119140625e-06
545.0,1715940089.0011928,1,-1.0967254638671875e-05,1715940089.0012174,1.6689300537109375e-06
537.0,1715940089.0525486,1,-1.71661376953125e-05,1715940089.05258,1.6689300537109375e-06
534.0,1715940089.1026516,1,-8.821487426757812e-06,1715940089.102677,1.6689300537109375e-06
524.0,1715940089.1527295,1,-1.0728836059570312e-05,1715940089.1527536,1.9073486328125e-06
525.0,1715940089.202876,1,-9.775161743164062e-06,1715940089.2028992,1.6689300537109375e-06
517.0,1715940089.2529867,1,-9.298324584960938e-06,1715940089.2530127,2.1457672119140625e-06
517.0,1715940089.303188,1,-9.059906005859375e-06,1715940089.3032124,1.9073486328125e-06
502.0,1715940089.3532298,1,-1.0967254638671875e-05,1715940089.3532534,2.1457672119140625e-06
499.0,1715940089.4034042,1,-9.059906005859375e-06,1715940089.4034286,2.1457672119140625e-06
498.0,1715940089.4547307,1,-1.0967254638671875e-05,1715940089.454755,3.0994415283203125e-06
498.0,1715940089.504905,1,-8.821487426757812e-06,1715940089.5049295,2.1457672119140625e-06
490.0,1715940089.5549784,1,-1.049041748046875e-05,1715940089.5550027,1.6689300537109375e-06
488.0,1715940089.6051636,1,-1.049041748046875e-05,1715940089.6051877,1.9073486328125e-06
480.0,1715940089.6552882,1,-8.821487426757812e-06,1715940089.655313,1.6689300537109375e-06
475.0,1715940089.7055347,1,-9.5367431640625e-06,1715940089.7055585,1.6689300537109375e-06
