Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
682.0,1715940146.0405436,1,-1.1205673217773438e-05,1715940146.0405686,2.1457672119140625e-06
681.0,1715940146.0877993,1,-1.1920928955078125e-05,1715940146.0878282,2.1457672119140625e-06
675.0,1715940146.137821,1,-1.4781951904296875e-05,1715940146.1378515,2.1457672119140625e-06
673.0,1715940146.1881032,1,-1.5020370483398438e-05,1715940146.188142,2.384185791015625e-06
656.0,1715940146.238126,1,-1.3113021850585938e-05,1715940146.2381563,2.384185791015625e-06
661.0,1715940146.2886362,1,-1.430511474609375e-05,1715940146.2886667,2.6226043701171875e-06
649.0,1715940146.3384643,1,-1.4781951904296875e-05,1715940146.3385034,2.384185791015625e-06
651.0,1715940146.3886316,1,-1.33514404296875e-05,1715940146.3886623,2.1457672119140625e-06
636.0,1715940146.438711,1,-8.58306884765625e-06,1715940146.4387352,1.9073486328125e-06
629.0,1715940146.4900568,1,-8.344650268554688e-06,1715940146.4900777,1.6689300537109375e-06
616.0,1715940146.5405474,1,-8.344650268554688e-06,1715940146.5405684,1.6689300537109375e-06
623.0,1715940146.5922978,1,-8.821487426757812e-06,1715940146.5923223,1.9073486328125e-06
605.0,1715940146.6407871,1,-1.0013580322265625e-05,1715940146.64081,1.6689300537109375e-06
605.0,1715940146.69096,1,-9.5367431640625e-06,1715940146.6909823,1.6689300537109375e-06
589.0,1715940146.7410247,1,-1.049041748046875e-05,1715940146.7410486,1.9073486328125e-06
588.0,1715940146.7913465,1,-8.58306884765625e-06,1715940146.7913713,1.6689300537109375e-06
567.0,1715940146.8445714,1,-1.0251998901367188e-05,1715940146.8445945,1.6689300537109375e-06
565.0,1715940146.8916209,1,-9.775161743164062e-06,1715940146.8916433,1.6689300537109375e-06
553.0,1715940146.9416926,1,-1.0728836059570312e-05,1715940146.9417162,2.86102294921875e-06
549.0,1715940146.9915197,1,-5.0067901611328125e-06,1715940146.991532,7.152557373046875e-07
548.0,1715940147.0416374,1,-4.5299530029296875e-06,1715940147.0416493,1.1920928955078125e-06
535.0,1715940147.093338,1,-9.5367431640625e-06,1715940147.0933604,1.6689300537109375e-06
521.0,1715940147.1434865,1,-1.5497207641601562e-05,1715940147.1435156,1.9073486328125e-06
517.0,1715940147.1936326,1,-8.344650268554688e-06,1715940147.1936567,1.6689300537109375e-06
504.0,1715940147.2436917,1,-1.049041748046875e-05,1715940147.243715,2.1457672119140625e-06
505.0,1715940147.293864,1,-1.0728836059570312e-05,1715940147.2938967,1.6689300537109375e-06
489.0,1715940147.3440273,1,-8.344650268554688e-06,1715940147.3440502,1.9073486328125e-06
492.0,1715940147.3941102,1,-1.0013580322265625e-05,1715940147.3941324,1.9073486328125e-06
