Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
674.0,1715939649.778021,1,-1.1444091796875e-05,1715939649.778049,2.384185791015625e-06
678.0,1715939649.8283858,1,-1.049041748046875e-05,1715939649.828414,2.1457672119140625e-06
667.0,1715939649.8784046,1,-1.5735626220703125e-05,1715939649.8784368,2.384185791015625e-06
675.0,1715939649.9285421,1,-1.52587890625e-05,1715939649.9285748,1.9073486328125e-06
665.0,1715939649.9786327,1,-1.5497207641601562e-05,1715939649.9786658,1.9073486328125e-06
667.0,1715939650.0289037,1,-1.5497207641601562e-05,1715939650.028937,2.384185791015625e-06
661.0,1715939650.0789013,1,-1.5974044799804688e-05,1715939650.0789347,2.1457672119140625e-06
664.0,1715939650.1290715,1,-1.239776611328125e-05,1715939650.129103,1.9073486328125e-06
655.0,1715939650.1791654,1,-1.1444091796875e-05,1715939650.1791909,1.6689300537109375e-06
653.0,1715939650.230573,1,-9.775161743164062e-06,1715939650.2305987,1.430511474609375e-06
649.0,1715939650.2806566,1,-9.059906005859375e-06,1715939650.2806811,1.9073486328125e-06
651.0,1715939650.3308263,1,-3.9577484130859375e-05,1715939650.3308825,1.9073486328125e-06
642.0,1715939650.380911,1,-9.5367431640625e-06,1715939650.3809378,1.6689300537109375e-06
643.0,1715939650.4311185,1,-1.049041748046875e-05,1715939650.4311428,2.1457672119140625e-06
636.0,1715939650.4811532,1,-1.0967254638671875e-05,1715939650.481178,1.9073486328125e-06
629.0,1715939650.5313275,1,-9.298324584960938e-06,1715939650.531353,1.9073486328125e-06
629.0,1715939650.5814362,1,-1.1205673217773438e-05,1715939650.581461,1.9073486328125e-06
632.0,1715939650.6315486,1,-9.5367431640625e-06,1715939650.631574,1.9073486328125e-06
630.0,1715939650.682895,1,-9.5367431640625e-06,1715939650.6829202,1.9073486328125e-06
631.0,1715939650.7330742,1,-1.0728836059570312e-05,1715939650.7330983,1.6689300537109375e-06
622.0,1715939650.7831638,1,-9.5367431640625e-06,1715939650.78319,1.430511474609375e-06
621.0,1715939650.833336,1,-1.0967254638671875e-05,1715939650.8333616,1.9073486328125e-06
613.0,1715939650.883431,1,-9.298324584960938e-06,1715939650.8834558,1.6689300537109375e-06
612.0,1715939650.9335833,1,-9.298324584960938e-06,1715939650.9336095,1.430511474609375e-06
605.0,1715939650.9836745,1,-1.0728836059570312e-05,1715939650.983699,1.9073486328125e-06
