Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
703.0,1715939791.8263645,1,-1.1205673217773438e-05,1715939791.8263967,1.9073486328125e-06
707.0,1715939791.8766482,1,-1.0728836059570312e-05,1715939791.8766732,2.1457672119140625e-06
698.0,1715939791.9266245,1,-1.4781951904296875e-05,1715939791.9266546,2.1457672119140625e-06
693.0,1715939791.97667,1,-1.2159347534179688e-05,1715939791.9766934,1.6689300537109375e-06
685.0,1715939792.0268712,1,-1.2874603271484375e-05,1715939792.0269008,1.430511474609375e-06
684.0,1715939792.077116,1,-1.1682510375976562e-05,1715939792.0771396,1.6689300537109375e-06
677.0,1715939792.1271498,1,-1.2159347534179688e-05,1715939792.1271741,1.9073486328125e-06
668.0,1715939792.1772943,1,-9.775161743164062e-06,1715939792.1773195,1.6689300537109375e-06
662.0,1715939792.22864,1,-9.5367431640625e-06,1715939792.2286599,1.430511474609375e-06
659.0,1715939792.2788084,1,-9.059906005859375e-06,1715939792.278827,1.1920928955078125e-06
657.0,1715939792.3324044,1,-8.58306884765625e-06,1715939792.3324227,1.1920928955078125e-06
657.0,1715939792.379026,1,-8.58306884765625e-06,1715939792.379043,1.1920928955078125e-06
644.0,1715939792.4291348,1,-6.67572021484375e-06,1715939792.4291518,1.1920928955078125e-06
640.0,1715939792.4791207,1,-5.4836273193359375e-06,1715939792.4791346,7.152557373046875e-07
635.0,1715939792.5292366,1,-8.58306884765625e-06,1715939792.5292537,7.152557373046875e-07
615.0,1715939792.5797799,1,-9.775161743164062e-06,1715939792.5798051,1.9073486328125e-06
613.0,1715939792.630031,1,-9.5367431640625e-06,1715939792.6300557,1.9073486328125e-06
604.0,1715939792.6802607,1,-9.059906005859375e-06,1715939792.6802845,1.6689300537109375e-06
598.0,1715939792.7315636,1,-9.5367431640625e-06,1715939792.731588,1.6689300537109375e-06
597.0,1715939792.7818074,1,-1.0728836059570312e-05,1715939792.7818298,1.9073486328125e-06
582.0,1715939792.832156,1,-1.0251998901367188e-05,1715939792.8321784,1.9073486328125e-06
581.0,1715939792.88224,1,-9.298324584960938e-06,1715939792.8822691,1.9073486328125e-06
566.0,1715939792.9323564,1,-1.1205673217773438e-05,1715939792.9323804,1.6689300537109375e-06
565.0,1715939792.9825966,1,-9.298324584960938e-06,1715939792.9826293,2.1457672119140625e-06
553.0,1715939793.032651,1,-9.059906005859375e-06,1715939793.0326757,1.9073486328125e-06
554.0,1715939793.0828166,1,-9.5367431640625e-06,1715939793.0828412,1.430511474609375e-06
542.0,1715939793.1329238,1,-1.049041748046875e-05,1715939793.1329467,1.6689300537109375e-06
530.0,1715939793.18309,1,-1.049041748046875e-05,1715939793.1831126,1.9073486328125e-06
528.0,1715939793.2331526,1,-1.049041748046875e-05,1715939793.2331772,1.6689300537109375e-06
517.0,1715939793.284586,1,-1.049041748046875e-05,1715939793.2846103,1.6689300537109375e-06
508.0,1715939793.3365083,1,-1.0728836059570312e-05,1715939793.3365314,1.9073486328125e-06
507.0,1715939793.3848135,1,-1.0728836059570312e-05,1715939793.3848364,1.9073486328125e-06
497.0,1715939793.4350977,1,-9.775161743164062e-06,1715939793.4351203,2.6226043701171875e-06
487.0,1715939793.4852016,1,-8.821487426757812e-06,1715939793.4852264,2.384185791015625e-06
485.0,1715939793.5353305,1,-1.0967254638671875e-05,1715939793.5353534,1.9073486328125e-06
477.0,1715939793.5856183,1,-9.775161743164062e-06,1715939793.5856428,1.6689300537109375e-06
469.0,1715939793.635686,1,-9.5367431640625e-06,1715939793.6357102,1.9073486328125e-06
470.0,1715939793.6858344,1,-9.059906005859375e-06,1715939793.6858594,1.6689300537109375e-06
461.0,1715939793.7361014,1,-9.298324584960938e-06,1715939793.7361243,1.6689300537109375e-06
462.0,1715939793.7885213,1,-9.5367431640625e-06,1715939793.7885437,1.9073486328125e-06
459.0,1715939793.8363545,1,-9.059906005859375e-06,1715939793.8363788,1.9073486328125e-06
451.0,1715939793.8876948,1,-1.049041748046875e-05,1715939793.8877165,1.9073486328125e-06
446.0,1715939793.9377756,1,-1.0728836059570312e-05,1715939793.9377992,1.430511474609375e-06
457.0,1715939793.9880807,1,-9.5367431640625e-06,1715939793.9881032,1.6689300537109375e-06
442.0,1715939794.03804,1,-1.049041748046875e-05,1715939794.038065,1.6689300537109375e-06
446.0,1715939794.0886579,1,-9.5367431640625e-06,1715939794.08868,1.430511474609375e-06
438.0,1715939794.1387494,1,-9.5367431640625e-06,1715939794.1387718,1.6689300537109375e-06
441.0,1715939794.188908,1,-9.5367431640625e-06,1715939794.188934,1.9073486328125e-06
438.0,1715939794.2390234,1,-1.0251998901367188e-05,1715939794.2390468,1.6689300537109375e-06
440.0,1715939794.2891197,1,-1.5735626220703125e-05,1715939794.2891474,1.9073486328125e-06
440.0,1715939794.3392718,1,-9.5367431640625e-06,1715939794.339293,1.6689300537109375e-06
444.0,1715939794.3895783,1,-9.059906005859375e-06,1715939794.3895996,1.6689300537109375e-06
444.0,1715939794.4397483,1,-9.5367431640625e-06,1715939794.4397705,1.6689300537109375e-06
454.0,1715939794.4899197,1,-9.5367431640625e-06,1715939794.4899435,2.384185791015625e-06
453.0,1715939794.5400667,1,-1.1444091796875e-05,1715939794.5400908,1.9073486328125e-06
459.0,1715939794.591472,1,-9.5367431640625e-06,1715939794.5914943,1.9073486328125e-06
462.0,1715939794.6415796,1,-1.0251998901367188e-05,1715939794.6416028,1.9073486328125e-06
