Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
646.0,1715939703.265448,1,-6.198883056640625e-06,1715939703.2654634,9.5367431640625e-07
643.0,1715939703.3155718,1,-5.4836273193359375e-06,1715939703.3155868,9.5367431640625e-07
632.0,1715939703.3656294,1,-9.5367431640625e-06,1715939703.365647,9.5367431640625e-07
626.0,1715939703.4157708,1,-7.3909759521484375e-06,1715939703.4157877,1.1920928955078125e-06
620.0,1715939703.4658568,1,-7.3909759521484375e-06,1715939703.4658742,9.5367431640625e-07
612.0,1715939703.5160487,1,-7.867813110351562e-06,1715939703.5160654,9.5367431640625e-07
606.0,1715939703.5661068,1,-7.3909759521484375e-06,1715939703.5661242,9.5367431640625e-07
606.0,1715939703.6162667,1,-6.4373016357421875e-06,1715939703.616283,9.5367431640625e-07
602.0,1715939703.6676202,1,-4.76837158203125e-06,1715939703.667634,7.152557373046875e-07
597.0,1715939703.7177613,1,-5.0067901611328125e-06,1715939703.7177746,9.5367431640625e-07
593.0,1715939703.7678604,1,-5.245208740234375e-06,1715939703.767874,7.152557373046875e-07
587.0,1715939703.818014,1,-6.198883056640625e-06,1715939703.8180277,9.5367431640625e-07
572.0,1715939703.8681421,1,-5.245208740234375e-06,1715939703.868154,7.152557373046875e-07
570.0,1715939703.9182374,1,-5.0067901611328125e-06,1715939703.9182513,9.5367431640625e-07
572.0,1715939703.9683957,1,-5.0067901611328125e-06,1715939703.968409,7.152557373046875e-07
563.0,1715939704.0185337,1,-6.67572021484375e-06,1715939704.0185473,7.152557373046875e-07
562.0,1715939704.0686214,1,-5.0067901611328125e-06,1715939704.0686345,1.1920928955078125e-06
562.0,1715939704.1200664,1,-5.245208740234375e-06,1715939704.1200793,9.5367431640625e-07
551.0,1715939704.1701171,1,-6.198883056640625e-06,1715939704.1701303,7.152557373046875e-07
549.0,1715939704.2202733,1,-5.245208740234375e-06,1715939704.2202866,1.1920928955078125e-06
553.0,1715939704.2704031,1,-5.7220458984375e-06,1715939704.2704158,1.1920928955078125e-06
546.0,1715939704.3205185,1,-5.245208740234375e-06,1715939704.320531,7.152557373046875e-07
545.0,1715939704.370631,1,-5.0067901611328125e-06,1715939704.370643,1.6689300537109375e-06
538.0,1715939704.4207714,1,-4.76837158203125e-06,1715939704.4207833,9.5367431640625e-07
547.0,1715939704.4708622,1,-5.0067901611328125e-06,1715939704.4708743,7.152557373046875e-07
545.0,1715939704.5209956,1,-4.5299530029296875e-06,1715939704.5210068,9.5367431640625e-07
549.0,1715939704.5723476,1,-4.5299530029296875e-06,1715939704.5723593,9.5367431640625e-07
547.0,1715939704.622488,1,-6.198883056640625e-06,1715939704.6225011,7.152557373046875e-07
547.0,1715939704.6725936,1,-4.76837158203125e-06,1715939704.6726067,7.152557373046875e-07
541.0,1715939704.7232175,1,-9.5367431640625e-06,1715939704.7232394,1.9073486328125e-06
541.0,1715939704.7733545,1,-8.58306884765625e-06,1715939704.7733848,1.6689300537109375e-06
542.0,1715939704.8234732,1,-1.7642974853515625e-05,1715939704.823505,1.430511474609375e-06
536.0,1715939704.8735614,1,-8.58306884765625e-06,1715939704.8735857,1.6689300537109375e-06
540.0,1715939704.923737,1,-1.0251998901367188e-05,1715939704.9237597,1.430511474609375e-06
538.0,1715939704.9738233,1,-9.5367431640625e-06,1715939704.9738448,1.6689300537109375e-06
534.0,1715939705.0252147,1,-8.58306884765625e-06,1715939705.0252376,1.430511474609375e-06
545.0,1715939705.0741794,1,-8.106231689453125e-06,1715939705.0742028,1.9073486328125e-06
544.0,1715939705.1255956,1,-8.58306884765625e-06,1715939705.125618,1.6689300537109375e-06
552.0,1715939705.1757004,1,-8.106231689453125e-06,1715939705.1757245,1.9073486328125e-06
557.0,1715939705.2258532,1,-9.059906005859375e-06,1715939705.225875,1.6689300537109375e-06
560.0,1715939705.276026,1,-1.0251998901367188e-05,1715939705.2760491,1.9073486328125e-06
