Amplitude,Rise Time,Turns,Phase,Baseline Crossing,Duration
701.0,1715940320.1525311,1,-1.0728836059570312e-05,1715940320.1525593,2.1457672119140625e-06
703.0,1715940320.2028384,1,-1.1444091796875e-05,1715940320.2028646,2.1457672119140625e-06
694.0,1715940320.2540088,1,-1.5020370483398438e-05,1715940320.2540393,2.1457672119140625e-06
700.0,1715940320.3042486,1,-1.4543533325195312e-05,1715940320.3042786,2.1457672119140625e-06
697.0,1715940320.354282,1,-1.3113021850585938e-05,1715940320.3543108,2.384185791015625e-06
701.0,1715940320.404561,1,-1.5497207641601562e-05,1715940320.4045944,2.384185791015625e-06
690.0,1715940320.454515,1,-1.3113021850585938e-05,1715940320.4545443,2.384185791015625e-06
690.0,1715940320.504684,1,-1.3828277587890625e-05,1715940320.5047133,2.1457672119140625e-06
680.0,1715940320.5549946,1,-1.0967254638671875e-05,1715940320.555018,1.9073486328125e-06
679.0,1715940320.605193,1,-1.0728836059570312e-05,1715940320.6052153,1.6689300537109375e-06
672.0,1715940320.6553843,1,-8.821487426757812e-06,1715940320.6554074,1.9073486328125e-06
675.0,1715940320.7052171,1,-5.245208740234375e-06,1715940320.70523,9.5367431640625e-07
669.0,1715940320.755314,1,-6.4373016357421875e-06,1715940320.755327,4.76837158203125e-07
663.0,1715940320.8057897,1,-1.0251998901367188e-05,1715940320.805812,1.9073486328125e-06
655.0,1715940320.8570585,1,-9.059906005859375e-06,1715940320.8570797,1.9073486328125e-06
654.0,1715940320.9072201,1,-8.821487426757812e-06,1715940320.9072406,1.9073486328125e-06
641.0,1715940320.9573157,1,-8.106231689453125e-06,1715940320.9573357,1.9073486328125e-06
639.0,1715940321.0076153,1,-8.58306884765625e-06,1715940321.0076368,1.430511474609375e-06
628.0,1715940321.0576966,1,-9.059906005859375e-06,1715940321.0577183,2.1457672119140625e-06
619.0,1715940321.107899,1,-8.344650268554688e-06,1715940321.10792,2.384185791015625e-06
611.0,1715940321.1579819,1,-8.821487426757812e-06,1715940321.158003,1.9073486328125e-06
604.0,1715940321.2082913,1,-1.0013580322265625e-05,1715940321.2083127,1.6689300537109375e-06
594.0,1715940321.258362,1,-1.049041748046875e-05,1715940321.2583847,1.6689300537109375e-06
585.0,1715940321.308689,1,-9.5367431640625e-06,1715940321.308719,2.384185791015625e-06
575.0,1715940321.3588896,1,-1.1205673217773438e-05,1715940321.3589122,2.1457672119140625e-06
568.0,1715940321.409094,1,-1.049041748046875e-05,1715940321.409117,1.430511474609375e-06
560.0,1715940321.4604726,1,-1.049041748046875e-05,1715940321.4604943,2.1457672119140625e-06
558.0,1715940321.5106673,1,-8.58306884765625e-06,1715940321.51069,1.9073486328125e-06
543.0,1715940321.560748,1,-8.344650268554688e-06,1715940321.5607693,2.6226043701171875e-06
542.0,1715940321.6109893,1,-1.049041748046875e-05,1715940321.6110125,1.430511474609375e-06
534.0,1715940321.6611488,1,-8.821487426757812e-06,1715940321.6611717,1.9073486328125e-06
538.0,1715940321.711325,1,-9.775161743164062e-06,1715940321.7113461,1.9073486328125e-06
520.0,1715940321.7613473,1,-9.5367431640625e-06,1715940321.7613685,2.6226043701171875e-06
523.0,1715940321.8116786,1,-1.0251998901367188e-05,1715940321.8117015,1.6689300537109375e-06
516.0,1715940321.8617482,1,-8.821487426757812e-06,1715940321.86177,2.6226043701171875e-06
511.0,1715940321.9118671,1,-8.58306884765625e-06,1715940321.9118905,1.9073486328125e-06
508.0,1715940321.96199,1,-1.0728836059570312e-05,1715940321.9620128,1.6689300537109375e-06
505.0,1715940322.0134895,1,-1.049041748046875e-05,1715940322.0135117,2.1457672119140625e-06
494.0,1715940322.0623815,1,-8.58306884765625e-06,1715940322.062403,1.9073486328125e-06
489.0,1715940322.1138523,1,-8.821487426757812e-06,1715940322.1138756,1.9073486328125e-06
485.0,1715940322.1638587,1,-1.0251998901367188e-05,1715940322.1638806,2.1457672119140625e-06
486.0,1715940322.2140565,1,-1.7881393432617188e-05,1715940322.2140858,2.86102294921875e-06
471.0,1715940322.2641625,1,-1.049041748046875e-05,1715940322.2641838,1.9073486328125e-06
472.0,1715940322.3165746,1,-1.0013580322265625e-05,1715940322.3165958,1.9073486328125e-06
469.0,1715940322.3644469,1,-9.298324584960938e-06,1715940322.3644679,1.9073486328125e-06
473.0,1715940322.414509,1,-1.0013580322265625e-05,1715940322.4145303,1.9073486328125e-06
463.0,1715940322.4646518,1,-9.775161743164062e-06,1715940322.4646766,1.6689300537109375e-06
463.0,1715940322.5147824,1,-8.58306884765625e-06,1715940322.5148058,1.430511474609375e-06
457.0,1715940322.5661016,1,-8.344650268554688e-06,1715940322.566124,2.1457672119140625e-06
468.0,1715940322.6163254,1,-9.775161743164062e-06,1715940322.616347,1.9073486328125e-06
460.0,1715940322.6663969,1,-1.0013580322265625e-05,1715940322.6664188,2.86102294921875e-06
466.0,1715940322.7167027,1,-8.58306884765625e-06,1715940322.7167263,1.6689300537109375e-06
462.0,1715940322.7668529,1,-8.58306884765625e-06,1715940322.766876,1.6689300537109375e-06
468.0,1715940322.8171241,1,-1.0251998901367188e-05,1715940322.8171458,1.9073486328125e-06
470.0,1715940322.8673651,1,-9.059906005859375e-06,1715940322.867388,1.9073486328125e-06
465.0,1715940322.9205294,1,-1.0013580322265625e-05,1715940322.920552,1.9073486328125e-06
471.0,1715940322.9678528,1,-8.821487426757812e-06,1715940322.967876,1.9073486328125e-06
476.0,1715940323.018062,1,-9.298324584960938e-06,1715940323.0180926,1.6689300537109375e-06
476.0,1715940323.068269,1,-1.0251998901367188e-05,1715940323.068293,2.1457672119140625e-06
478.0,1715940323.1184072,1,-1.0251998901367188e-05,1715940323.1184292,1.9073486328125e-06
482.0,1715940323.1684887,1,-8.106231689453125e-06,1715940323.1685095,1.430511474609375e-06
